idx,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384
8910,0.00138946,0.00125444,0.0011135,0.00457379,0.00449113,0.00466945
8911,0.00267571,0.00309973,0.00381728,0.0101749,0.0102329,0.00785855
8912,0.00288114,0.00298676,0.00220108,0.00758874,0.0074791,0.00776849
8913,0.00281386,0.00274115,0.00158622,0.00444061,0.0042763,0.0043772
8914,0.00110948,0.00105597,0.00274342,0.00421829,0.00416463,0.00494518
8915,0.00137763,0.00112049,0.00135251,0.00575477,0.00477953,0.00428029
8916,0.00107804,0.00104321,0.00107814,0.00430624,0.00704122,0.00444243
8917,0.00111341,0.00264933,0.00110608,0.00575386,0.00424564,0.00426803
8918,0.00107076,0.0011989,0.00105404,0.00461548,0.00422391,0.00420244
8919,0.00106119,0.00103734,0.00131186,0.00426451,0.00421012,0.0042953
8920,0.00106778,0.00129143,0.00113334,0.00424505,0.00421818,0.00416064
8921,0.00109589,0.00108661,0.0010654,0.0042405,0.00425727,0.00416142
8922,0.00107722,0.00102404,0.00105845,0.00411915,0.00414546,0.00414092
8923,0.00107825,0.00109567,0.00221996,0.00719333,0.00416707,0.00412593
8924,0.00106615,0.00257238,0.00110355,0.00540058,0.00417691,0.00709344
8925,0.00108032,0.00247128,0.00109703,0.00503246,0.00415213,0.00414197
8926,0.00105609,0.00102569,0.00105897,0.0041341,0.00411383,0.00437278
8927,0.00107892,0.00114377,0.00106293,0.00412943,0.0048772,0.00422871
8928,0.00109239,0.00106063,0.00106277,0.00448471,0.00426471,0.00423455
8929,0.00107599,0.00106189,0.00119677,0.0041897,0.00439855,0.00422206
8930,0.00108909,0.00103717,0.00105821,0.00411626,0.0069913,0.0051951
8931,0.0013931,0.00268495,0.0029941,0.00762318,0.00602047,0.00575659
8932,0.001491,0.00167672,0.00152277,0.00485142,0.00426334,0.00431854
8933,0.00107646,0.0010929,0.00108042,0.00425212,0.00429735,0.00425743
8934,0.00108401,0.00105174,0.00105469,0.00414486,0.00412537,0.00417888
8935,0.00109655,0.00105628,0.00105896,0.00440353,0.00426408,0.00430891
8936,0.00107053,0.0010886,0.00117262,0.00424428,0.00431702,0.00428589
8937,0.00105583,0.00104186,0.00106338,0.00414325,0.00413891,0.00417258
8938,0.0010713,0.00103578,0.00109735,0.00417771,0.00470536,0.00417988
8939,0.00106772,0.00111106,0.0010807,0.00411385,0.00415088,0.00414319
8940,0.00106767,0.00102328,0.00105569,0.00415483,0.00414976,0.00415214
8941,0.00105169,0.00104274,0.00105524,0.0041268,0.00414839,0.00416584
8942,0.00106909,0.0010372,0.00121188,0.00413769,0.00430073,0.00416062
8943,0.00107821,0.00104242,0.00105609,0.00418759,0.00428851,0.00470919
8944,0.00274057,0.00275074,0.00274796,0.00789956,0.00774469,0.00712913
8945,0.00157162,0.00310821,0.00366884,0.00736955,0.00801893,0.00530126
8946,0.00110754,0.00106644,0.00107336,0.0042102,0.00421647,0.00435614
8947,0.00113335,0.00113313,0.00106899,0.00418245,0.00418326,0.00434604
8948,0.00279728,0.00164541,0.00111135,0.00540738,0.00426496,0.00427853
8949,0.0011041,0.00109864,0.00107445,0.00741272,0.00440701,0.00424512
8950,0.00106893,0.0010451,0.00105364,0.00466421,0.00571531,0.00437062
8951,0.00110852,0.00106222,0.00106473,0.00664483,0.00649015,0.00499929
8952,0.00148368,0.00172077,0.00133628,0.004633,0.00462129,0.00469665
8953,0.00140181,0.00110154,0.00120447,0.00443283,0.00459825,0.00464031
8954,0.00119122,0.00280175,0.00119292,0.00460802,0.00479434,0.00423231
8955,0.00108371,0.00104966,0.00106083,0.00416325,0.00420328,0.00424493
8956,0.00110436,0.00102178,0.00105693,0.00420904,0.0043107,0.00427435
8957,0.00108271,0.0010444,0.00105261,0.00416496,0.00420403,0.00425146
8958,0.00108344,0.00108449,0.00106363,0.00418312,0.00421726,0.00559076
8959,0.00109927,0.00258347,0.00109748,0.00427425,0.00425417,0.00567695
8960,0.00108606,0.0010796,0.00302093,0.00703364,0.00438999,0.00421447
8961,0.00273512,0.00111825,0.00111368,0.00422297,0.00534256,0.00428288
8962,0.00113495,0.00109872,0.00257113,0.00418375,0.00443437,0.0043102
8963,0.00248663,0.00110352,0.00106448,0.00414242,0.00650924,0.00687509
8964,0.00180192,0.00135604,0.00153446,0.00633074,0.00644439,0.00626191
8965,0.00132148,0.00119144,0.00120593,0.00432276,0.00417533,0.00446892
8966,0.0011191,0.00135164,0.00113074,0.00440886,0.00445278,0.00464989
8967,0.00134461,0.00110359,0.00116002,0.00455309,0.00471205,0.00458532
8968,0.00121477,0.00135939,0.00115199,0.00457545,0.00433941,0.00467369
8969,0.00136343,0.00107787,0.00116549,0.00433157,0.00474494,0.0044986
8970,0.00287736,0.00270581,0.00347213,0.00750354,0.0077849,0.0114149
8971,0.00320116,0.00234739,0.00409149,0.00972838,0.0113551,0.0086964
8972,0.0040516,0.00371395,0.00367062,0.00823564,0.00856383,0.00927835
8973,0.00293778,0.00284695,0.00133366,0.00737676,0.007293,0.00432573
8974,0.00261013,0.001097,0.00264537,0.00479959,0.00904631,0.00739018
8975,0.00300638,0.0037877,0.00314056,0.010932,0.00483892,0.00732034
8976,0.00112703,0.00108601,0.00259152,0.00456697,0.00430217,0.00427554
8977,0.00116495,0.00265739,0.00111017,0.00712771,0.00427267,0.00564556
8978,0.00110217,0.00105718,0.00169996,0.0079078,0.00838788,0.0057575
8979,0.0015294,0.00190462,0.00141566,0.0050675,0.00530571,0.00727274
8980,0.00149227,0.00129399,0.00274569,0.00721354,0.00723091,0.00645063
8981,0.00163645,0.0013049,0.00277053,0.00733779,0.00629664,0.00424403
8982,0.00107423,0.00103959,0.00106118,0.00414561,0.00415383,0.00418327
8983,0.00106297,0.0010475,0.00108991,0.00595081,0.00423542,0.00422919
8984,0.00109969,0.00106568,0.00107382,0.0041971,0.00418081,0.00426518
8985,0.00107693,0.00265282,0.00106411,0.00563931,0.00412697,0.00539668
8986,0.00107202,0.00111527,0.00105805,0.00666262,0.00491012,0.00414534
8987,0.00107966,0.00104319,0.00105156,0.00411652,0.00412014,0.00412236
8988,0.0010609,0.00104169,0.00104651,0.00409727,0.0041043,0.0041706
8989,0.00106153,0.0010598,0.00114534,0.00424841,0.00429015,0.00430741
8990,0.00205285,0.00120187,0.00118413,0.00424206,0.00520439,0.00427167
8991,0.00113698,0.00106052,0.00107485,0.00425737,0.00417208,0.00429792
8992,0.00112965,0.00108655,0.00109212,0.00423663,0.00417731,0.00429217
8993,0.00110743,0.00108683,0.00161089,0.00416092,0.00413496,0.0046468
8994,0.00110586,0.00104752,0.00112071,0.00419429,0.00460729,0.00431642
8995,0.00108865,0.00109732,0.00110948,0.0041814,0.0041937,0.00432492
8996,0.00112426,0.00104006,0.00106331,0.00419884,0.00416527,0.00454076
8997,0.00110758,0.00109611,0.00107726,0.00437273,0.00427168,0.00445955
8998,0.00108764,0.00114521,0.00111038,0.00441078,0.00439042,0.00430709
8999,0.00130172,0.00108169,0.00110834,0.00412527,0.00733966,0.00441208
9000,0.00133207,0.00127913,0.0013143,0.00655425,0.00627945,0.00541316
9001,0.00143164,0.00168768,0.00148519,0.00604576,0.00465714,0.00488301
9002,0.00112171,0.00110154,0.00171664,0.00448112,0.00477177,0.00458272
9003,0.00115244,0.00136204,0.00118715,0.00455619,0.00428354,0.0042718
9004,0.00107019,0.00108878,0.00106993,0.00422183,0.00575671,0.00435277
9005,0.00109977,0.00317745,0.00280933,0.00688117,0.00521406,0.00561739
9006,0.00199475,0.00167807,0.00184893,0.00587331,0.00575112,0.0057191
9007,0.00114768,0.00106863,0.00143282,0.00428578,0.00429205,0.00510135
9008,0.00106815,0.00107488,0.00106579,0.00422762,0.00429162,0.00427109
9009,0.00107901,0.00105382,0.00105869,0.00426835,0.00435321,0.00496919
9010,0.00152376,0.00125494,0.00133341,0.00637048,0.00425767,0.00471068
9011,0.00109492,0.00111505,0.00112904,0.00427974,0.00426096,0.00417842
9012,0.00106565,0.00106848,0.00303171,0.00596151,0.00417903,0.00428767
9013,0.00111717,0.00110683,0.00112283,0.00415767,0.00415627,0.00420786
9014,0.00117342,0.00106224,0.00111688,0.0042149,0.00421327,0.00427492
9015,0.00115474,0.00106105,0.00106434,0.00419667,0.00423848,0.00425461
9016,0.00113847,0.00105284,0.00114194,0.00419978,0.004149,0.00416946
9017,0.00112759,0.00106472,0.00254628,0.00417735,0.00415457,0.0043196
9018,0.00165892,0.00132888,0.00131442,0.00600505,0.00608361,0.00636991
9019,0.00133008,0.00153215,0.0012713,0.00710796,0.00423101,0.00420714
9020,0.00108021,0.00281257,0.0011605,0.00426909,0.00421392,0.00422101
9021,0.00107512,0.00105908,0.00112275,0.00421729,0.00441337,0.00646619
9022,0.0013977,0.00132138,0.00146559,0.00470571,0.00419474,0.00420238
9023,0.00108669,0.00108793,0.00106938,0.00415013,0.00414987,0.0041729
9024,0.00108959,0.00104307,0.00104963,0.0041368,0.00409527,0.00418612
9025,0.00108005,0.00105944,0.00105927,0.00415065,0.00415591,0.00507036
9026,0.00156941,0.00138076,0.00174663,0.00626818,0.00642523,0.00661764
9027,0.00187773,0.00222351,0.00195723,0.00584184,0.00417594,0.00414574
9028,0.00107816,0.00103978,0.00106176,0.00412674,0.00413499,0.0041435
9029,0.00107865,0.00104924,0.00125863,0.00423822,0.00621858,0.00440767
9030,0.00134934,0.00170071,0.00110395,0.00476557,0.00418131,0.00448266
9031,0.00108847,0.00105104,0.00105967,0.00414422,0.0041394,0.00412902
9032,0.00117276,0.00104208,0.00105598,0.00413136,0.00413984,0.00414347
9033,0.00107702,0.00104027,0.00109129,0.00410783,0.00415648,0.00416354
9034,0.00106313,0.00107102,0.00107886,0.00416462,0.00417989,0.00461813
9035,0.0010938,0.00104802,0.00105434,0.00413398,0.00412604,0.00416206
9036,0.00107798,0.00104057,0.00105903,0.0041051,0.00414376,0.00413715
9037,0.00108249,0.00104189,0.00105327,0.00411414,0.00431938,0.00415598
9038,0.00106711,0.00103832,0.00105166,0.00416385,0.00414605,0.0041625
9039,0.0010717,0.0010427,0.00104575,0.0041279,0.00413133,0.00416293
9040,0.00107332,0.00103491,0.00110885,0.004149,0.0041533,0.00420269
9041,0.00106445,0.00103213,0.00105122,0.00411127,0.00414805,0.00417955
9042,0.0010593,0.00106381,0.00105627,0.00416726,0.00410334,0.00419039
9043,0.00105216,0.00104001,0.00106336,0.00413462,0.00414905,0.00435762
9044,0.00118756,0.00117438,0.00133141,0.00428151,0.00416522,0.00417579
9045,0.00107694,0.00109947,0.00111249,0.00820734,0.00508556,0.00547704
9046,0.00142476,0.0011568,0.00138299,0.00555558,0.0052453,0.00476786
9047,0.00130117,0.00191428,0.00121319,0.00445964,0.00458281,0.004205
9048,0.00107607,0.00104484,0.00105663,0.00447782,0.00458539,0.00445702
9049,0.00134744,0.00109102,0.0012333,0.00650207,0.00580097,0.00421953
9050,0.00108695,0.0010925,0.00110135,0.00425067,0.0042006,0.0041716
9051,0.00106683,0.00145332,0.00109792,0.0056567,0.00421469,0.00544845
9052,0.00114054,0.00105275,0.00105293,0.00414717,0.00414573,0.00424028
9053,0.00112787,0.00111101,0.00106963,0.0041984,0.00418455,0.00423011
9054,0.00114226,0.00264743,0.00107841,0.0042226,0.00417779,0.00432659
9055,0.00109523,0.0011144,0.00108337,0.00546401,0.00415772,0.00425443
9056,0.00112527,0.00264105,0.00111467,0.00416472,0.00429679,0.00433819
9057,0.00109495,0.00111841,0.00289032,0.00425691,0.0042722,0.00429232
9058,0.00107828,0.00289686,0.00110442,0.00423327,0.00422184,0.00426096
9059,0.00105498,0.00284116,0.00105963,0.00425262,0.0042364,0.00418568
9060,0.00106707,0.00275345,0.00307318,0.00624146,0.00628249,0.00454378
9061,0.00112186,0.0011776,0.00108458,0.00538924,0.00599022,0.00427873
9062,0.00110589,0.0014687,0.00109816,0.00416135,0.00426316,0.00426182
9063,0.00108584,0.00266019,0.00107735,0.00551862,0.00476494,0.00422933
9064,0.00298193,0.00260947,0.00280965,0.00742915,0.00813031,0.00840532
9065,0.00210107,0.0015558,0.00164342,0.00528586,0.00607066,0.00719968
9066,0.0011638,0.00281381,0.00115751,0.00417552,0.00419057,0.00742818
9067,0.00114005,0.00109762,0.0025704,0.00432652,0.00426711,0.00420965
9068,0.00107753,0.00265903,0.00113066,0.00418948,0.00427841,0.00425272
9069,0.00109101,0.00104119,0.00284388,0.00429273,0.00425769,0.00427529
9070,0.00107251,0.00119902,0.00119347,0.00472259,0.00452508,0.00453938
9071,0.00135118,0.00271708,0.00132394,0.00449723,0.00450106,0.00435853
9072,0.00137187,0.00118816,0.00109662,0.00460469,0.00562884,0.00782819
9073,0.00281836,0.00322251,0.00204278,0.00742977,0.00712427,0.0073173
9074,0.00187664,0.00180657,0.00180812,0.00613958,0.00648007,0.00623613
9075,0.00163082,0.00158597,0.00135403,0.00475967,0.00481692,0.00454952
9076,0.00148582,0.00168428,0.00153279,0.00634067,0.00642381,0.00646666
9077,0.00146707,0.00152721,0.00147025,0.00669599,0.00695061,0.00745993
9078,0.0017271,0.00148202,0.00128211,0.00423418,0.00413731,0.00430625
9079,0.00108272,0.00104424,0.00109987,0.00419151,0.00424917,0.00416785
9080,0.00106439,0.00265739,0.00112319,0.00421309,0.00415976,0.00417642
9081,0.00106255,0.00104621,0.00261116,0.00413355,0.00415691,0.00469245
9082,0.00108372,0.00103617,0.00105896,0.00413159,0.00413374,0.00423171
9083,0.00270707,0.00169512,0.00141323,0.00624608,0.00453959,0.00415342
9084,0.00107238,0.00104255,0.00253432,0.0041564,0.00411843,0.00546482
9085,0.00107827,0.00244947,0.00252081,0.00650011,0.00740845,0.00683892
9086,0.00188158,0.00187396,0.00156553,0.00514257,0.00698598,0.00629258
9087,0.00112127,0.00114599,0.00107418,0.00427866,0.00533581,0.00553782
9088,0.00125087,0.00110499,0.00124727,0.00563867,0.00436803,0.00463748
9089,0.00284308,0.00264645,0.00152566,0.00550766,0.0062948,0.00693283
9090,0.00163086,0.00173565,0.00146768,0.00491122,0.00579237,0.00604183
9091,0.00169941,0.00179907,0.00294408,0.00929763,0.00872296,0.00754242
9092,0.00134116,0.00139425,0.00143888,0.00702476,0.00760072,0.00789255
9093,0.00218906,0.00227591,0.00177789,0.00571486,0.00549405,0.00549587
9094,0.00134167,0.00147382,0.00133078,0.00448536,0.00518303,0.00427335
9095,0.00105441,0.00107621,0.001074,0.0041685,0.00419769,0.00422319
9096,0.00111156,0.00105547,0.00105996,0.00416525,0.00419809,0.00425584
9097,0.00108398,0.00105063,0.00106155,0.00416235,0.00433841,0.00428378
9098,0.00108849,0.00104618,0.00105678,0.00413361,0.00434143,0.00427676
9099,0.00110715,0.00104948,0.00106236,0.00416838,0.00432504,0.00735269
9100,0.00254973,0.00245197,0.002368,0.00464869,0.00464034,0.00452963
9101,0.00170302,0.00145411,0.00185602,0.0066095,0.00446312,0.00455829
9102,0.00115204,0.00280271,0.00121629,0.00563416,0.0106793,0.00837755
9103,0.00325302,0.00437128,0.00253842,0.0115593,0.011846,0.0101305
9104,0.00217959,0.00235033,0.00250414,0.0113443,0.00802806,0.0104527
9105,0.00314879,0.00422925,0.0037916,0.0100483,0.00946094,0.0115273
9106,0.00244751,0.00328349,0.00382035,0.011064,0.0104205,0.00942234
9107,0.00161363,0.00311921,0.00144121,0.00665842,0.00461425,0.00427006
9108,0.0010943,0.00111228,0.00108533,0.00417738,0.00422131,0.00761743
9109,0.00110374,0.00145338,0.00147142,0.00463476,0.00446231,0.0102919
9110,0.00125427,0.00145658,0.00147197,0.00754054,0.00496353,0.00640559
9111,0.00111297,0.00301408,0.00267947,0.00790455,0.00535138,0.00418256
9112,0.00111023,0.00132377,0.00114557,0.00419793,0.00487467,0.00608712
9113,0.00140777,0.00109729,0.00110077,0.00426563,0.00437577,0.00768192
9114,0.00121431,0.00109109,0.00242074,0.00666693,0.00720001,0.00423955
9115,0.00110575,0.00106745,0.00258188,0.00422366,0.00416286,0.00419567
9116,0.00115285,0.0011168,0.00113118,0.00450145,0.00422006,0.00421922
9117,0.00105195,0.00256051,0.00108705,0.00432056,0.00694332,0.00420495
9118,0.00108851,0.00105679,0.00106098,0.00521075,0.00416716,0.00502878
9119,0.00108769,0.00232192,0.00123166,0.00434513,0.00422148,0.00420305
9120,0.0010628,0.00106232,0.00281262,0.00786156,0.0059323,0.00419232
9121,0.0010713,0.00105617,0.00105778,0.00413144,0.00414078,0.00420842
9122,0.00108984,0.00105236,0.00295691,0.00597521,0.00730277,0.00977516
9123,0.00351385,0.00386894,0.00206205,0.00579557,0.00433474,0.00517986
9124,0.00106995,0.00105253,0.00161494,0.00417748,0.00741678,0.00477845
9125,0.00120903,0.00274698,0.00115177,0.00445436,0.00737762,0.00467122
9126,0.0013606,0.00119345,0.00136439,0.00449362,0.00430788,0.00444531
9127,0.00116998,0.00124675,0.00110092,0.00433069,0.00435631,0.00454268
9128,0.00135735,0.00108897,0.00123028,0.00464897,0.00455774,0.00453928
9129,0.00112553,0.00124104,0.00120325,0.00439055,0.0043659,0.00453787
9130,0.00129783,0.0010767,0.00113234,0.00430325,0.00468198,0.00457942
9131,0.00108634,0.00106717,0.00129292,0.00429267,0.00428426,0.00439308
9132,0.00117255,0.00124107,0.00105561,0.00530589,0.00422995,0.00427103
9133,0.00106376,0.00111931,0.00106907,0.00418497,0.00422893,0.00419063
9134,0.00109403,0.00104944,0.00106323,0.00414585,0.00417111,0.00415483
9135,0.00105696,0.00111512,0.0010719,0.00411292,0.00411566,0.00417006
9136,0.00103,0.00105049,0.00106656,0.0043642,0.0042627,0.0049561
9137,0.00115625,0.0010609,0.0010675,0.00430267,0.00422538,0.00425659
9138,0.00109161,0.00104964,0.00115571,0.00426586,0.00426823,0.00439623
9139,0.00111102,0.00110372,0.00107858,0.00416281,0.0041782,0.00433516
9140,0.00111543,0.00124149,0.00108166,0.00419942,0.00426637,0.0045733
9141,0.00110729,0.0010679,0.00105857,0.00457951,0.00420498,0.00428436
9142,0.00113535,0.00104517,0.0010691,0.00417888,0.00415943,0.00426669
9143,0.00110258,0.00104154,0.00106749,0.00432323,0.00757227,0.00908764
9144,0.00277044,0.00297562,0.00311171,0.00907078,0.010813,0.00808099
9145,0.00387702,0.00393057,0.00386025,0.00850481,0.00769498,0.00800632
9146,0.00157317,0.00134692,0.0011392,0.00562835,0.00779551,0.00450499
9147,0.0011021,0.00104572,0.00105441,0.00425594,0.00422663,0.00428334
9148,0.00106961,0.00107282,0.00108594,0.00430892,0.00432759,0.0042379
9149,0.00109972,0.00104977,0.00107482,0.00427358,0.00425536,0.00420919
9150,0.00107181,0.00105485,0.00106678,0.00547675,0.00420228,0.00481095
9151,0.00109434,0.00281143,0.00116413,0.00433388,0.00423078,0.00419432
9152,0.0011078,0.00282297,0.00116555,0.00425006,0.00416467,0.00562012
9153,0.00115342,0.00266708,0.00113865,0.00422853,0.0071459,0.00758316
9154,0.00114839,0.00262779,0.00119869,0.00421948,0.00418111,0.00565713
9155,0.00114173,0.00109719,0.00262336,0.00424047,0.00426035,0.00428105
9156,0.00110954,0.0010529,0.00105919,0.00417826,0.00426341,0.0042543
9157,0.00109294,0.00288288,0.00133659,0.00474865,0.00479123,0.00567028
9158,0.00160035,0.00272226,0.00269884,0.0049429,0.00424302,0.00427141
9159,0.00111104,0.00105942,0.00107572,0.00544144,0.00422133,0.00424865
9160,0.00111632,0.00270434,0.00111804,0.00463487,0.00426974,0.00425411
9161,0.00107269,0.00106491,0.00105792,0.00422229,0.00784697,0.00429559
9162,0.00260933,0.00112171,0.00270962,0.00426626,0.00423955,0.00428461
9163,0.00116468,0.00108906,0.00107466,0.00426626,0.00418641,0.00424411
9164,0.0011582,0.00107638,0.00108316,0.0042385,0.00417672,0.0041981
9165,0.00112148,0.00105193,0.00106219,0.00415725,0.00413953,0.00429848
9166,0.00110224,0.00104289,0.00106176,0.00423751,0.00747374,0.00770772
9167,0.00283999,0.0027322,0.00282759,0.00641381,0.00656473,0.0062438
9168,0.00172419,0.00351849,0.00366712,0.00960412,0.00836695,0.00729404
9169,0.00254252,0.00132115,0.00122251,0.00614461,0.0101059,0.00941779
9170,0.00226359,0.00181075,0.00177823,0.00481374,0.00552301,0.00416938
9171,0.00108982,0.00264532,0.00105946,0.00534362,0.00415052,0.00537796
9172,0.00108781,0.00253617,0.00106328,0.00412902,0.00412563,0.00416683
9173,0.00107522,0.00105411,0.00106407,0.00418465,0.00412761,0.00413817
9174,0.00106204,0.00104055,0.00115732,0.00418881,0.00413005,0.00415749
9175,0.00105691,0.00104967,0.00106149,0.00410024,0.00413909,0.00419699
9176,0.00147042,0.00115631,0.00110572,0.00443386,0.0044067,0.00452492
9177,0.00135083,0.00108717,0.00108217,0.0044666,0.00448213,0.00454094
9178,0.00108988,0.0011275,0.00129675,0.004279,0.00429638,0.00433321
9179,0.00116951,0.00122278,0.00117524,0.0043234,0.00427419,0.00452209
9180,0.00135479,0.00108208,0.00109127,0.00438853,0.00447164,0.00452568
9181,0.00109225,0.00112577,0.00131735,0.00434578,0.00424271,0.0043454
9182,0.00118595,0.00121944,0.00116481,0.00431564,0.00463231,0.00749447
9183,0.00264265,0.00297107,0.00314961,0.00716334,0.00704667,0.00484771
9184,0.00145775,0.00135782,0.00168124,0.00749723,0.0062255,0.00992455
9185,0.0028057,0.00294939,0.00169461,0.00607852,0.00421474,0.00703808
9186,0.00128199,0.00133526,0.00111815,0.00445625,0.00465916,0.00617862
9187,0.00135171,0.00109374,0.00108178,0.00416213,0.00423469,0.00430965
9188,0.00108404,0.00107501,0.00105819,0.0042376,0.0043114,0.00439959
9189,0.00108423,0.00104926,0.00106703,0.00415931,0.00623054,0.00427355
9190,0.00111315,0.00107343,0.00107444,0.00417684,0.00415975,0.00470146
9191,0.00110676,0.00104047,0.00111038,0.00411703,0.00413877,0.00432874
9192,0.00111996,0.00104356,0.00107826,0.00415097,0.00412775,0.00418416
9193,0.00107264,0.00116161,0.00112138,0.00422478,0.00423238,0.00444155
9194,0.00111625,0.00105961,0.00106635,0.00421968,0.00561053,0.00431768
9195,0.00109252,0.00108364,0.00107585,0.00561457,0.00427944,0.00425557
9196,0.00107653,0.00283193,0.00107529,0.00421383,0.00422598,0.00419732
9197,0.0010492,0.00235606,0.00110157,0.00422308,0.00423152,0.00422522
9198,0.00105742,0.00103622,0.00106346,0.00442679,0.00423458,0.00421518
9199,0.0010956,0.00106334,0.00105755,0.00428246,0.00428284,0.00457234
9200,0.00135274,0.00105293,0.0025184,0.00713157,0.00680826,0.00500644
9201,0.0026849,0.00137219,0.00123744,0.00842465,0.00761367,0.00699451
9202,0.00194176,0.00110382,0.00107434,0.00421023,0.00421175,0.00412003
9203,0.00268059,0.00112209,0.00108529,0.00420138,0.00417546,0.00423313
9204,0.00111522,0.00113682,0.00277802,0.00417951,0.00419309,0.00429807
9205,0.00110978,0.00109506,0.00164072,0.00550302,0.0044763,0.00477371
9206,0.00113401,0.00107646,0.00106551,0.00419578,0.00424786,0.00429245
9207,0.001117,0.00103703,0.00106844,0.00414083,0.00483078,0.00425524
9208,0.00106433,0.00110423,0.0010759,0.00433301,0.00423497,0.00450241
9209,0.00111134,0.00105248,0.00105681,0.00417537,0.00424051,0.00422785
9210,0.00108986,0.00106883,0.00119973,0.00417853,0.00440123,0.00427007
9211,0.00129572,0.00104662,0.00110454,0.00456076,0.00455142,0.00583387
9212,0.00163027,0.00105535,0.00108385,0.00473468,0.00456896,0.00463792
9213,0.00115865,0.00123978,0.00132553,0.00568526,0.00453418,0.00453423
9214,0.00118838,0.00268066,0.00265002,0.00933303,0.00595161,0.00467647
9215,0.00110109,0.00104842,0.00105516,0.00416686,0.00427929,0.0045191
9216,0.00110522,0.00103982,0.00105941,0.00415221,0.00444043,0.00428352
9217,0.00109167,0.00104756,0.00106413,0.0041767,0.00711378,0.00428198
9218,0.00259426,0.00106317,0.00253065,0.00414875,0.00414997,0.004162
9219,0.00109309,0.00103469,0.00106354,0.00412954,0.00415615,0.00416852
9220,0.00106039,0.00104106,0.00106963,0.00413277,0.0040832,0.00412693
9221,0.00106486,0.00105698,0.00106338,0.00414163,0.00413444,0.00416235
9222,0.00103971,0.00110002,0.00107293,0.00414748,0.00418114,0.00417055
9223,0.00106696,0.00103994,0.00106056,0.00414578,0.00417427,0.0041557
9224,0.00108974,0.0010467,0.00107022,0.00411939,0.00411916,0.00413499
9225,0.00105462,0.00104879,0.0010559,0.00520993,0.00614173,0.00613258
9226,0.00140497,0.00274797,0.00165953,0.00602361,0.00617493,0.00607278
9227,0.00150072,0.00123074,0.00172165,0.00855505,0.0103687,0.00870568
9228,0.00400822,0.00323582,0.00155072,0.0074718,0.0070127,0.00717666
9229,0.00262025,0.00251895,0.00248523,0.00690428,0.0070068,0.00491495
9230,0.00134072,0.00121472,0.00115439,0.00630421,0.00924914,0.00702438
9231,0.0022123,0.00296329,0.00355143,0.00897064,0.00965748,0.00756646
9232,0.00191048,0.0031101,0.00333394,0.00921345,0.00794445,0.00801011
9233,0.0027967,0.00332312,0.00334939,0.0079531,0.00550801,0.00492208
9234,0.00108204,0.00105342,0.0010582,0.00417832,0.00426663,0.00424433
9235,0.00107985,0.00104521,0.00126947,0.00436855,0.0044588,0.00457855
9236,0.00127632,0.00107281,0.00113805,0.00455148,0.0047072,0.00564004
9237,0.00136954,0.00108702,0.00110826,0.00652399,0.0065727,0.00671669
9238,0.00194616,0.00155582,0.00171087,0.00663681,0.00667718,0.00573729
9239,0.00107505,0.00262824,0.00126249,0.00727825,0.0078567,0.00681992
9240,0.00115606,0.00108765,0.00283228,0.00440844,0.00429876,0.00426703
9241,0.00110254,0.00231061,0.00110489,0.0042206,0.00452365,0.00424936
9242,0.00128343,0.00108403,0.00116665,0.00418869,0.00450964,0.00424648
9243,0.00109899,0.00111419,0.00161553,0.00712575,0.00458149,0.00472047
9244,0.00111428,0.00109952,0.00127527,0.00451044,0.00445519,0.00441741
9245,0.00124302,0.00136069,0.00113632,0.00448511,0.00445546,0.00455243
9246,0.00121402,0.00114817,0.00154913,0.00613254,0.00746276,0.0066221
9247,0.00130899,0.00119201,0.00106831,0.00418172,0.00455201,0.00599996
9248,0.00249548,0.00242691,0.00116441,0.00444313,0.00704668,0.00496738
9249,0.00133056,0.00109256,0.00133303,0.00509401,0.00598175,0.00968438
9250,0.00358824,0.00351862,0.00404601,0.0104859,0.0120902,0.0115366
9251,0.00406556,0.00377106,0.00231446,0.00953552,0.00866335,0.0103623
9252,0.00441184,0.00260743,0.00166898,0.00451656,0.00428197,0.00466657
9253,0.00138762,0.00108834,0.00173806,0.00550384,0.0084291,0.0098312
9254,0.00344047,0.00293374,0.00286852,0.00718369,0.00793074,0.011469
9255,0.0032683,0.00290855,0.00284557,0.0069019,0.0090861,0.0122734
9256,0.00280383,0.00248681,0.00233492,0.010764,0.0114994,0.0108396
9257,0.00195899,0.00415166,0.0040182,0.0100423,0.0115705,0.0100109
9258,0.00360483,0.00289017,0.00301825,0.00699072,0.0079323,0.00939115
9259,0.00221387,0.00138062,0.0011718,0.00533309,0.0041847,0.00423606
9260,0.00107497,0.00106385,0.00106796,0.00413195,0.00414788,0.00480861
9261,0.00144391,0.00138493,0.00146559,0.00610011,0.00625818,0.00588857
9262,0.00121975,0.00109864,0.00120646,0.00653363,0.0068633,0.00701332
9263,0.00180755,0.00185289,0.00171636,0.00731299,0.00764669,0.00947802
9264,0.00329002,0.00323615,0.00235391,0.00826509,0.00859794,0.00831156
9265,0.00168759,0.00167525,0.00173014,0.00668745,0.00502663,0.00417704
