idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384,ECDHE-RSA-CHACHA20-POLY1305
5487,0.00142671,0.00153885,0.00154946,0.00125484,0.00145081,0.00138874,0.00155631,0.00134237,0.00161356,0.00141459
5488,0.00148311,0.00148167,0.00143459,0.00140574,0.00118558,0.00125392,0.00148471,0.00140557,0.00146452,0.00139167
5489,0.00152709,0.00141508,0.00142216,0.00134787,0.00118875,0.00132285,0.0014743,0.00137539,0.00151666,0.00137129
5490,0.00160565,0.0014844,0.00148253,0.00134991,0.00116287,0.00131767,0.00146476,0.0014455,0.0015656,0.00134923
5491,0.00152982,0.00149369,0.00161921,0.00119699,0.00114916,0.00140989,0.00144914,0.00156413,0.0014694,0.00141488
5492,0.00158109,0.00148088,0.00150394,0.00145945,0.00298045,0.00272273,0.00369953,0.00408119,0.00396065,0.00373965
5493,0.00248758,0.00172562,0.00203621,0.0022881,0.00368009,0.00371665,0.00424265,0.00434227,0.00387558,0.00346545
5494,0.00269166,0.00311278,0.00303874,0.00257566,0.0022294,0.00167196,0.00184592,0.00182502,0.00194256,0.00176544
5495,0.00181331,0.00181531,0.00173576,0.00127598,0.00118325,0.00146647,0.00197883,0.00235929,0.00425339,0.00265674
5496,0.00300092,0.00378452,0.00462628,0.00379964,0.00241166,0.00252153,0.00315821,0.00309299,0.00293351,0.00283743
5497,0.00417367,0.00402589,0.00424814,0.00360326,0.00321497,0.00273768,0.00193632,0.00174468,0.00449321,0.00449591
5498,0.00465005,0.00447085,0.00443833,0.00446285,0.00383761,0.00288013,0.00458928,0.00486146,0.00262771,0.00300596
5499,0.00306304,0.00305882,0.00291392,0.00235538,0.00246483,0.00265637,0.00313682,0.00442106,0.00525667,0.00515139
5500,0.00487982,0.00515166,0.00623667,0.00379814,0.00424924,0.00302414,0.00377519,0.00290558,0.0025657,0.00232587
5501,0.00213757,0.00189279,0.00215142,0.00145896,0.00148085,0.00122488,0.00311331,0.00290999,0.00320362,0.00174541
5502,0.00169126,0.00164278,0.00145947,0.00127728,0.00137869,0.00306711,0.00368013,0.0021504,0.00210738,0.00191652
5503,0.00385037,0.00442811,0.00346344,0.0028574,0.00288826,0.00176119,0.00166634,0.00193352,0.00179317,0.00160245
5504,0.00156076,0.00185944,0.00380994,0.00178722,0.00165547,0.00170841,0.00198493,0.00188779,0.00196329,0.00391069
5505,0.00181589,0.00333045,0.00149782,0.0012367,0.00118113,0.00123535,0.00362902,0.00353626,0.00341115,0.0036233
5506,0.0038478,0.00393156,0.00408299,0.00354026,0.00189666,0.00148085,0.00170309,0.00146864,0.00148546,0.00136701
5507,0.00138101,0.00141196,0.00174472,0.00173409,0.00177517,0.00316392,0.00414803,0.00462253,0.00497807,0.00321228
5508,0.00474369,0.00499114,0.00416349,0.00323445,0.00258762,0.00312509,0.00309443,0.00286956,0.00274131,0.00255494
5509,0.00257411,0.00225527,0.00228953,0.00141996,0.00315602,0.00369219,0.0051946,0.0063784,0.0030196,0.00243873
5510,0.00205837,0.00154359,0.00151292,0.00121825,0.00123906,0.00120204,0.00137793,0.001356,0.00142214,0.00147834
5511,0.00148041,0.0014829,0.00151152,0.00118279,0.00118048,0.00124227,0.00135572,0.00134879,0.00136405,0.00137803
5512,0.00159836,0.00151617,0.00153018,0.00120349,0.00117507,0.00119185,0.00135754,0.0013753,0.0013714,0.0014532
5513,0.00150063,0.00146032,0.0015338,0.00120827,0.00116299,0.00120153,0.00137134,0.00137871,0.00138732,0.001403
5514,0.00151733,0.00150593,0.00151351,0.00119585,0.00117805,0.00255275,0.00310903,0.00312244,0.00330189,0.0031451
5515,0.00303533,0.00312454,0.00203874,0.00129155,0.00126993,0.00131673,0.00137877,0.00137302,0.00136743,0.00137288
5516,0.00139895,0.00143083,0.00141586,0.00115743,0.00127812,0.00122807,0.00143879,0.00142667,0.00184519,0.00173128
5517,0.00150808,0.00149799,0.0015833,0.00129078,0.00146788,0.00125676,0.00153404,0.00143287,0.00141901,0.00152829
5518,0.0014421,0.00156241,0.00151593,0.00134302,0.00129805,0.00119469,0.00159624,0.00141181,0.00157899,0.001436
5519,0.0014752,0.00142958,0.00144881,0.00341155,0.00147456,0.00136701,0.00165952,0.00151534,0.00143024,0.00149173
5520,0.00152036,0.0016248,0.00158722,0.00133251,0.00125618,0.00118134,0.00155275,0.00164936,0.00358902,0.00169942
5521,0.00166745,0.00312261,0.00171115,0.0013472,0.00128853,0.00144456,0.00149523,0.00168829,0.00173195,0.00327137
5522,0.00347589,0.00332375,0.003917,0.0024041,0.00318216,0.00195898,0.00233082,0.00192819,0.00205527,0.001683
5523,0.00159302,0.00174292,0.00152424,0.00116588,0.00123946,0.0012176,0.00138734,0.00136625,0.0013896,0.00148367
5524,0.00146463,0.00151926,0.0014643,0.00118132,0.00121121,0.00119479,0.00135844,0.00135842,0.0013823,0.00137854
5525,0.00138282,0.0014385,0.00342506,0.00311013,0.0025898,0.00231113,0.00161234,0.00140563,0.00150679,0.00133425
5526,0.00152423,0.00148503,0.00154786,0.0013701,0.00118145,0.00116798,0.0015511,0.00136292,0.00144842,0.00137619
5527,0.00144653,0.00143894,0.00149783,0.00142085,0.00116394,0.00125439,0.00154541,0.00154449,0.00152201,0.00144384
5528,0.00155152,0.00143087,0.00142447,0.00118917,0.0012421,0.00158504,0.00146839,0.00171451,0.00149873,0.00174489
5529,0.00142773,0.00149713,0.00158792,0.00118884,0.00154018,0.00120389,0.0017749,0.00150636,0.00167204,0.00145458
5530,0.00154313,0.00199108,0.00144339,0.00137783,0.00125818,0.00122434,0.00164515,0.00159452,0.0015669,0.00142855
5531,0.00156769,0.00153134,0.00162206,0.00140914,0.00119026,0.00167139,0.00166578,0.00196975,0.0031495,0.00308834
5532,0.00325207,0.00223964,0.00424529,0.00235804,0.00222209,0.00402593,0.00451523,0.00383667,0.00336336,0.00320898
5533,0.00240935,0.00162669,0.00165367,0.00171778,0.00183425,0.00245909,0.00300812,0.00271777,0.00282344,0.00265692
5534,0.00439593,0.00245922,0.00211938,0.00142014,0.00126425,0.00120256,0.00138234,0.00136293,0.00163263,0.00153115
5535,0.00138012,0.00161908,0.00148735,0.0013007,0.00134239,0.00143112,0.00153943,0.00138258,0.00155189,0.00147492
5536,0.00151944,0.00161353,0.00144528,0.00119147,0.00114636,0.00119013,0.00138105,0.0013388,0.00138999,0.0013598
5537,0.00140995,0.00146318,0.00147573,0.00121253,0.00126042,0.00124032,0.00141815,0.00142562,0.00138097,0.00136386
5538,0.00139126,0.00146383,0.00151175,0.00280978,0.00293189,0.00276256,0.00314956,0.00303037,0.00332855,0.00344591
5539,0.0038114,0.00239495,0.002382,0.00337525,0.00232568,0.00229544,0.00225158,0.00185016,0.00184528,0.00180645
5540,0.00204802,0.00221007,0.00170883,0.00150256,0.00192573,0.0016777,0.00215633,0.00234463,0.00263078,0.00245807
5541,0.00238721,0.00242046,0.00233021,0.00190764,0.00154782,0.00189512,0.0016404,0.00160693,0.0019709,0.00160187
5542,0.00149237,0.00153436,0.00140325,0.00126747,0.00134384,0.00118293,0.00165562,0.00172098,0.00175097,0.00156894
5543,0.00154989,0.00161771,0.00162027,0.00309876,0.00306028,0.00214463,0.00195113,0.00196364,0.00249653,0.00171603
5544,0.00171524,0.00146639,0.00155346,0.00120936,0.00118365,0.00118403,0.00137856,0.00134876,0.00142693,0.00136629
5545,0.00138741,0.0015272,0.00156784,0.00120031,0.00114859,0.00127413,0.00136888,0.00141036,0.00138374,0.00140839
5546,0.00148438,0.00144622,0.00186937,0.0017082,0.00125119,0.00152547,0.00163181,0.00158759,0.00140556,0.00162518
5547,0.00148073,0.00155188,0.00156972,0.00129857,0.00136014,0.00118753,0.00147351,0.00142796,0.00148159,0.00139016
5548,0.00142037,0.00154645,0.00146197,0.00121214,0.00141637,0.00130378,0.00144918,0.00137841,0.00137919,0.00137924
5549,0.00144793,0.00148041,0.00151374,0.00123093,0.00121243,0.00125273,0.00144316,0.00141513,0.00139846,0.00135868
5550,0.00142065,0.00149056,0.00144637,0.00120463,0.00121971,0.00129131,0.00143165,0.00141827,0.00137306,0.00198592
5551,0.00164462,0.00160203,0.00163973,0.00337584,0.00306385,0.00302162,0.00179393,0.00160466,0.00180591,0.00154685
5552,0.00149202,0.00166673,0.00159066,0.00155046,0.00123152,0.00129943,0.00159022,0.00157366,0.00147622,0.00141616
5553,0.00161655,0.00152842,0.00162199,0.00118841,0.0012484,0.00134006,0.00143355,0.00152085,0.00144791,0.00156191
5554,0.00147268,0.00162911,0.00146696,0.00119717,0.00129295,0.00129973,0.00153244,0.00155931,0.0014679,0.00153754
5555,0.00144539,0.00155591,0.00157868,0.00125776,0.00153722,0.00130425,0.0015646,0.00146811,0.00157954,0.00143937
5556,0.00147108,0.00154926,0.0014324,0.00140729,0.00127145,0.00134369,0.00155641,0.00145322,0.00144865,0.00137704
5557,0.00155113,0.00141884,0.00149525,0.00134526,0.00116603,0.00299141,0.00370532,0.0039351,0.00456678,0.00473852
5558,0.00534972,0.00402899,0.00449571,0.00406421,0.00599207,0.00430903,0.00551272,0.00635837,0.00686328,0.00583276
5559,0.00779905,0.00547227,0.00456461,0.00368841,0.00343973,0.00304084,0.00411916,0.00393947,0.00338121,0.00331903
5560,0.00380406,0.00349933,0.00359089,0.00308991,0.00344885,0.00373533,0.00364075,0.0035394,0.0036781,0.00390434
5561,0.00358948,0.00337553,0.00305012,0.00189798,0.00148162,0.00125743,0.00140729,0.00135433,0.00143862,0.00138895
5562,0.00153101,0.00149767,0.00157379,0.00120661,0.00116463,0.00119926,0.0013642,0.00136118,0.00137486,0.00135613
5563,0.0014459,0.00157831,0.00150256,0.00119259,0.0011507,0.00118643,0.00136896,0.00168901,0.00181292,0.00144656
5564,0.00176068,0.00161148,0.0017306,0.00122064,0.00127628,0.00141767,0.00151122,0.00155268,0.00142623,0.00175262
5565,0.00156364,0.00161338,0.00143966,0.00121909,0.00136246,0.0011909,0.00159277,0.0014565,0.00152149,0.00151555
5566,0.00154608,0.0016144,0.001511,0.00127597,0.00131389,0.00138951,0.00144048,0.00136882,0.00161636,0.00163056
5567,0.00169593,0.00152017,0.00153521,0.0013416,0.00119408,0.00119345,0.00137378,0.0015873,0.00147671,0.00140376
5568,0.00163739,0.00148732,0.00159582,0.00124756,0.00138411,0.00132054,0.00152698,0.00152951,0.004118,0.00191656
5569,0.00181533,0.00184303,0.00183838,0.00166881,0.0015812,0.00161066,0.0020893,0.00197729,0.00181386,0.00191033
5570,0.00165568,0.00165341,0.00171785,0.00131957,0.00136093,0.00133643,0.00156416,0.00171373,0.00185068,0.00193694
5571,0.00205005,0.0019824,0.0018999,0.00192215,0.00148558,0.00169195,0.00150324,0.00154093,0.00145928,0.00144564
5572,0.0015225,0.00141428,0.00155996,0.00117152,0.00122422,0.00134688,0.0013876,0.00153792,0.00143322,0.00148136
5573,0.00143346,0.00182949,0.00163786,0.00117522,0.00122951,0.00136588,0.001608,0.00160266,0.0014569,0.001515
5574,0.00141862,0.00155226,0.00223967,0.00140262,0.00133287,0.00122824,0.00151977,0.00138225,0.00159246,0.00144597
5575,0.00152463,0.00152608,0.00150809,0.00143361,0.0012235,0.00124597,0.00152121,0.00140624,0.00157006,0.00137663
5576,0.00320998,0.00193664,0.00167932,0.00202018,0.00151838,0.00154207,0.00181513,0.00169324,0.00153421,0.00136489
5577,0.00137312,0.00143398,0.0014436,0.00119176,0.00116718,0.00117135,0.00137383,0.00139571,0.00137003,0.00139321
5578,0.00139823,0.00144491,0.00144163,0.00119644,0.00122249,0.0011868,0.00137215,0.00138227,0.00142016,0.00135301
5579,0.00303985,0.00146298,0.00143529,0.00119151,0.00288541,0.00121329,0.00135912,0.00136209,0.0018675,0.00153684
5580,0.00197743,0.00211356,0.00164518,0.00120032,0.00126457,0.00314933,0.00336955,0.00206796,0.0019443,0.00174904
5581,0.00169151,0.00170011,0.00163051,0.00133663,0.00119301,0.00128508,0.00146011,0.00146577,0.00146554,0.00139658
5582,0.00213826,0.00289155,0.00215941,0.00411234,0.00365988,0.00292589,0.00333892,0.00339414,0.00513785,0.00539891
5583,0.00369319,0.00375775,0.00437888,0.00280784,0.00302345,0.00438228,0.00518635,0.00496892,0.00452045,0.00297415
5584,0.00180423,0.00265255,0.00464065,0.00173242,0.0019312,0.00255686,0.00243644,0.00191031,0.00152757,0.00141939
5585,0.00143859,0.00143533,0.00205654,0.00118957,0.00114811,0.0012091,0.00136554,0.00182147,0.00199734,0.00208044
5586,0.00180233,0.00194532,0.00175568,0.00155955,0.00158913,0.00177433,0.00175731,0.00149007,0.00143879,0.00156459
5587,0.0014457,0.00143791,0.00152469,0.00142466,0.00174643,0.00163428,0.00193896,0.00191524,0.00185359,0.00215091
5588,0.00183516,0.00189777,0.00146029,0.00160314,0.00126264,0.0012824,0.00156286,0.0014625,0.00164923,0.00146953
5589,0.00172884,0.00193116,0.00201042,0.00158782,0.00154995,0.00155505,0.00183595,0.00168739,0.00141096,0.00135104
5590,0.00140713,0.00161217,0.00146046,0.0012032,0.00125078,0.00275325,0.00139806,0.00137928,0.00141859,0.00149031
5591,0.0032608,0.00156177,0.00333094,0.00124246,0.00119275,0.00121026,0.00138246,0.00335111,0.00157944,0.00152305
5592,0.00338295,0.00183999,0.00159551,0.00148567,0.00130583,0.00133403,0.00345996,0.00329954,0.00264686,0.00302802
5593,0.0020468,0.00178177,0.00161583,0.00166792,0.00123083,0.00161053,0.00149467,0.00150691,0.00136622,0.00338891
5594,0.00396404,0.00559234,0.00329507,0.00329174,0.00487895,0.00324599,0.00317079,0.00561409,0.00287747,0.00208107
5595,0.00176206,0.00147844,0.00150053,0.00122828,0.00288714,0.00122635,0.00146549,0.00138688,0.00138969,0.00134797
5596,0.00142315,0.00146796,0.00156755,0.00122619,0.00116728,0.00121669,0.00141728,0.00138423,0.00134941,0.00136591
5597,0.0014258,0.00145629,0.0015586,0.00124101,0.00118097,0.00122361,0.00140071,0.00138008,0.00145602,0.00136235
5598,0.00141833,0.00323568,0.00153971,0.00119979,0.00127004,0.00121929,0.00140867,0.00137939,0.00136744,0.00142031
5599,0.00143747,0.00154299,0.00154456,0.0011758,0.00198348,0.00182227,0.00208845,0.00215951,0.00225589,0.00212176
5600,0.00200968,0.00189861,0.00205945,0.00159562,0.00314807,0.00164833,0.00157775,0.00144999,0.00140513,0.00136928
5601,0.00143768,0.00138745,0.00141254,0.00113801,0.00121887,0.00120569,0.00219184,0.00233146,0.00235853,0.00208383
5602,0.00218405,0.00221156,0.00181459,0.00127029,0.00121897,0.00122751,0.00143936,0.00138147,0.00136821,0.0013765
5603,0.00142972,0.00143912,0.00143472,0.00123181,0.00122646,0.0012159,0.00135664,0.00147832,0.00140271,0.00134146
5604,0.00140959,0.00146102,0.0014538,0.00121935,0.00124075,0.00124021,0.00139509,0.00147471,0.00139329,0.00134583
5605,0.00141314,0.00146003,0.00151548,0.00119852,0.00125484,0.00125072,0.0014815,0.00138104,0.00147561,0.0013748
5606,0.00141358,0.00144208,0.00146789,0.00119368,0.00125731,0.00123854,0.00147251,0.00139812,0.00137954,0.00135819
5607,0.00144111,0.00143843,0.00147883,0.00125842,0.00126865,0.00125913,0.00144372,0.0013845,0.0013655,0.00136501
5608,0.00140854,0.00141658,0.0014471,0.00118104,0.00120449,0.00132922,0.00139954,0.00137939,0.00145106,0.00136826
5609,0.00141834,0.00144236,0.00142527,0.00118956,0.00117153,0.00121125,0.00145212,0.00336512,0.0034278,0.00141829
5610,0.00323439,0.00148091,0.00334064,0.00133573,0.00121104,0.00150453,0.00168315,0.0018094,0.00169201,0.00177427
5611,0.00163096,0.0017032,0.00152302,0.00117757,0.0012916,0.00120137,0.0015379,0.0014091,0.00141733,0.00168421
5612,0.00163542,0.00169591,0.00151803,0.00134174,0.00135479,0.00121265,0.00147061,0.00147826,0.00173921,0.00160218
5613,0.00152661,0.00150491,0.00148263,0.00124657,0.00118062,0.00128343,0.00144265,0.00149197,0.00151345,0.00151679
5614,0.00144806,0.00142391,0.00149625,0.00116957,0.00113149,0.00118785,0.00136544,0.00137251,0.00137808,0.00134201
5615,0.00153096,0.00149555,0.00150696,0.00120796,0.00119802,0.00121366,0.00143296,0.00136466,0.00139635,0.0014349
5616,0.00142591,0.00151903,0.00152668,0.00123111,0.00116651,0.00119496,0.00141242,0.00139581,0.00141588,0.00141297
5617,0.00140314,0.00154855,0.00149135,0.00121375,0.00277755,0.00122873,0.00143618,0.00166152,0.00320759,0.00353345
5618,0.00298694,0.0017231,0.00166216,0.00160694,0.00119211,0.00140006,0.00207008,0.00171439,0.00143133,0.00150061
5619,0.00146256,0.00154975,0.00150412,0.00129453,0.00139945,0.00261406,0.00200879,0.00204674,0.00185801,0.00187645
5620,0.00168128,0.00174145,0.0032753,0.00167432,0.00153171,0.00334415,0.00468506,0.00502239,0.00359836,0.00343891
5621,0.00461972,0.00473014,0.00312285,0.00305026,0.00410291,0.00397424,0.00436654,0.00331821,0.00297558,0.0028595
5622,0.00281275,0.00413513,0.00400918,0.0030407,0.00193093,0.00174735,0.0020195,0.00221461,0.0021439,0.00201915
5623,0.00200376,0.00205001,0.00212134,0.00175772,0.00163485,0.00170849,0.00196919,0.00230344,0.00257991,0.00395554
5624,0.00436,0.00410054,0.00338611,0.00276815,0.00305548,0.0040391,0.00460841,0.00294452,0.00327147,0.00324763
5625,0.00344436,0.00450839,0.00317448,0.0024738,0.00261285,0.00345388,0.00318727,0.00304268,0.00296763,0.00286416
5626,0.00288328,0.00293275,0.00337429,0.00237673,0.00236565,0.00453093,0.00344873,0.00435821,0.00519757,0.00503267
5627,0.00437493,0.00307544,0.00289226,0.00262478,0.00267473,0.00231638,0.00285283,0.00232693,0.00233,0.00220379
5628,0.00210493,0.00194643,0.00176019,0.00137947,0.00143535,0.00133948,0.00152843,0.00133824,0.00150314,0.00139563
5629,0.0015111,0.00146512,0.00144805,0.00141038,0.0012451,0.00132023,0.00335619,0.00365488,0.00450934,0.00421158
5630,0.00274888,0.0026695,0.0027401,0.004192,0.00288232,0.00413024,0.00335128,0.00529145,0.00482364,0.00442385
5631,0.00474591,0.00321067,0.00314589,0.00266932,0.00389853,0.00384967,0.00442149,0.0038775,0.00387738,0.00306755
5632,0.00303028,0.00307575,0.00321518,0.0030482,0.00204274,0.00187786,0.00237493,0.00258661,0.0027764,0.0048622
5633,0.005005,0.00478524,0.00478638,0.00297545,0.00412037,0.00390464,0.00553753,0.00473961,0.00331662,0.00375249
5634,0.00390141,0.00330437,0.00483724,0.00542666,0.00438284,0.00405207,0.00761709,0.00511181,0.00392874,0.00293799
5635,0.00267432,0.00180677,0.00183272,0.00147656,0.0029479,0.00138384,0.00331155,0.00151328,0.00141061,0.00137321
5636,0.00140103,0.00144727,0.00146615,0.00127185,0.00267406,0.0012039,0.00320252,0.00147531,0.00142916,0.00191614
5637,0.00198547,0.00197243,0.00185373,0.00327514,0.00301511,0.00371945,0.00269345,0.00457117,0.00425037,0.00207679
5638,0.00234792,0.00295927,0.00272166,0.00312829,0.00165637,0.00321692,0.00232041,0.00479073,0.00718802,0.00860441
5639,0.00784425,0.00582755,0.00803519,0.0039625,0.00681914,0.00344484,0.00621041,0.00323814,0.00264215,0.0023129
5640,0.00355597,0.00427496,0.00578482,0.00378159,0.00525587,0.00610878,0.00547843,0.00431734,0.00221913,0.00167258
5641,0.00158786,0.00156132,0.00169935,0.00122561,0.00126532,0.00120682,0.00137873,0.00132917,0.00138958,0.0015088
5642,0.00141397,0.00145861,0.0015328,0.00136371,0.00121942,0.0013076,0.00141283,0.00140594,0.00168744,0.00151192
5643,0.00153866,0.001523,0.00156363,0.00149211,0.00120002,0.00160416,0.00143279,0.00156295,0.00146268,0.00161379
5644,0.00157136,0.0015963,0.00170692,0.00119656,0.00135975,0.0013801,0.00150839,0.00153363,0.00149346,0.00153521
5645,0.00164336,0.00166738,0.0015212,0.0013561,0.00137283,0.00120307,0.00151168,0.0014081,0.00155754,0.00147962
5646,0.00164601,0.00156856,0.00153899,0.00135131,0.00117908,0.00126112,0.00153416,0.0019515,0.00204331,0.002135
5647,0.00187251,0.00197403,0.00218377,0.00160674,0.00140725,0.00123632,0.00336665,0.00362669,0.00294851,0.00218469
5648,0.0037127,0.0050454,0.00376366,0.00285506,0.00290749,0.00493393,0.006248,0.00504125,0.00655279,0.00532182
5649,0.00324113,0.0043647,0.00426619,0.00284922,0.00278061,0.00376187,0.00538728,0.00509338,0.00409863,0.00336524
5650,0.00346108,0.00395552,0.00662595,0.00419686,0.00414842,0.00292764,0.00307628,0.00287522,0.0030499,0.00311251
5651,0.00281672,0.0028369,0.00419657,0.00283828,0.00434866,0.00374196,0.00345721,0.00420235,0.00346395,0.00328052
5652,0.00299354,0.00318778,0.00341765,0.00310755,0.00349404,0.00286259,0.00319449,0.00305626,0.0046301,0.00450017
5653,0.00317053,0.00419493,0.00345507,0.00279801,0.0027674,0.00260247,0.00358026,0.00456551,0.00497575,0.00567102
5654,0.00486604,0.00335687,0.00340639,0.00284232,0.00257414,0.00293087,0.00432531,0.00445032,0.00411692,0.00452409
5655,0.0041009,0.00383227,0.00271843,0.00274302,0.0021048,0.00209372,0.0022357,0.00179835,0.00144916,0.0013827
5656,0.00139755,0.00145356,0.00140591,0.0011962,0.00116706,0.00121427,0.00135126,0.00133622,0.00133937,0.00138123
5657,0.00135789,0.00142043,0.00142976,0.00114831,0.00120322,0.0011937,0.00136985,0.0013656,0.00138855,0.00134573
5658,0.00138825,0.00144947,0.00141591,0.0011655,0.00117127,0.0011827,0.00135893,0.00138396,0.00136718,0.0013754
5659,0.00138862,0.00142073,0.00144671,0.0011618,0.00113033,0.00117958,0.00136231,0.00134379,0.00171203,0.00324275
5660,0.00307088,0.00315293,0.00319055,0.0025928,0.00272431,0.00275089,0.00303647,0.00315551,0.0024616,0.00172999
5661,0.00162213,0.00173941,0.00202122,0.00213611,0.00258773,0.00225062,0.00245578,0.00219757,0.00228657,0.00194691
5662,0.00411731,0.00577853,0.0036887,0.00239136,0.00418842,0.00249019,0.00284446,0.00273205,0.00267798,0.00253845
5663,0.00222629,0.00213321,0.00201906,0.00170392,0.00157036,0.0014632,0.0038084,0.002695,0.00252582,0.00232939
5664,0.00206443,0.00412901,0.00493147,0.00442646,0.00438974,0.00426066,0.00390229,0.0016245,0.0020686,0.00262086
5665,0.00283772,0.00298058,0.00314254,0.00291403,0.00251725,0.00224185,0.00230711,0.00221821,0.00209846,0.00184519
5666,0.00178986,0.00170213,0.00183964,0.00138529,0.00130613,0.00138338,0.00144763,0.00160093,0.00149245,0.00158087
5667,0.00149728,0.00144067,0.00153507,0.00119405,0.00133259,0.00157833,0.00178131,0.00144137,0.00153753,0.00161246
5668,0.0014218,0.0015754,0.00148849,0.00125765,0.00149325,0.00135902,0.0015193,0.00142574,0.0016441,0.0014405
5669,0.00153761,0.00153455,0.00140325,0.0013704,0.00281577,0.00145953,0.00319918,0.00168992,0.0036535,0.0048355
5670,0.00287584,0.00307665,0.00317955,0.00276293,0.0023943,0.00221429,0.00479135,0.00447491,0.00341008,0.00481753
5671,0.00286806,0.00493438,0.00471131,0.0039429,0.00377481,0.00401431,0.00437929,0.00264895,0.00318152,0.00333373
5672,0.00298511,0.00285837,0.00269777,0.00198263,0.00184639,0.00173086,0.00198388,0.00171912,0.00381067,0.00269288
5673,0.00252637,0.00214818,0.00240397,0.00171019,0.00174539,0.00155683,0.0020285,0.00398628,0.00514707,0.00487564
5674,0.00319574,0.00297717,0.00313472,0.00299602,0.0041564,0.00415089,0.00525795,0.00397122,0.00608473,0.00312131
5675,0.00560087,0.00283584,0.00342815,0.00543054,0.00277931,0.00541201,0.00354865,0.0052349,0.0040729,0.00348093
5676,0.00274574,0.00241412,0.00233846,0.00154293,0.00138947,0.00122785,0.00138756,0.00134285,0.00140615,0.00138878
5677,0.00138687,0.00142532,0.00154436,0.00122806,0.00128736,0.00119531,0.0014433,0.00135772,0.00139271,0.0013573
5678,0.00144836,0.00145221,0.00143209,0.0027009,0.00132576,0.00268482,0.00145638,0.00291069,0.00138463,0.00274318
5679,0.00339873,0.00154913,0.00335583,0.00124221,0.00125592,0.0012206,0.00137458,0.00343819,0.00149424,0.00145948
5680,0.00210574,0.00149983,0.00151185,0.0011748,0.0011718,0.001361,0.00322485,0.00147405,0.00159207,0.00141015
5681,0.00148481,0.00163507,0.00145089,0.00127519,0.00140345,0.00140768,0.00353771,0.00171311,0.0014743,0.00152208
5682,0.00168988,0.0017084,0.00145972,0.00134746,0.00125756,0.00121466,0.00159817,0.00153867,0.00172756,0.00153946
5683,0.00153398,0.00146608,0.00157336,0.00118198,0.00116021,0.00119385,0.00153784,0.00147692,0.00154382,0.00140665
5684,0.00155893,0.00187809,0.00368571,0.00136188,0.00125862,0.00120681,0.00143053,0.00146454,0.00136313,0.00137342
5685,0.00141521,0.00193342,0.00148107,0.00118213,0.00133764,0.00121445,0.00138484,0.00141019,0.00142517,0.00138046
5686,0.00140416,0.00155503,0.00155766,0.00128511,0.00119315,0.00122878,0.00142847,0.001384,0.00152005,0.00138888
5687,0.0014092,0.00142875,0.00364936,0.00139793,0.00127939,0.00133492,0.00147617,0.00160893,0.001405,0.00140665
5688,0.00144662,0.00152967,0.00141699,0.0011385,0.00123702,0.00115294,0.00137656,0.00135688,0.00139183,0.00136632
5689,0.00141848,0.00146348,0.00333715,0.0011867,0.00119315,0.00114531,0.00136485,0.00132283,0.00137905,0.00132936
5690,0.0014694,0.00144749,0.00142494,0.00115241,0.00122004,0.00114981,0.00136125,0.00133884,0.00132556,0.00135613
5691,0.0013816,0.00142424,0.00143221,0.00118031,0.00118208,0.00117481,0.00142006,0.00139649,0.00139608,0.00137502
5692,0.00139924,0.00139562,0.00145569,0.00118754,0.00115602,0.0013618,0.00135555,0.0013471,0.00133948,0.00135074
5693,0.00137116,0.00136306,0.0013979,0.00113545,0.00112231,0.00114295,0.00132621,0.00135913,0.00135735,0.00319312
5694,0.00141048,0.00146622,0.00142608,0.00120225,0.00168984,0.0016494,0.00182493,0.001736,0.00179798,0.00162593
5695,0.00141244,0.00147757,0.00144662,0.0012217,0.00117677,0.00121367,0.00137337,0.00157867,0.00141149,0.00146095
5696,0.00142104,0.00143719,0.00145917,0.00269273,0.00121863,0.00119721,0.00323418,0.00138988,0.00141906,0.00135126
5697,0.00141984,0.00147121,0.00147024,0.00120545,0.00117882,0.00126136,0.00137991,0.00138657,0.00137257,0.00135823
5698,0.00141552,0.00145441,0.00143096,0.00120269,0.00117541,0.00122249,0.00135383,0.00135389,0.00136929,0.0013376
5699,0.00141537,0.00143445,0.00140431,0.00160589,0.00119639,0.00126857,0.00137607,0.00155069,0.00142522,0.00137399
5700,0.00146363,0.0014494,0.00391512,0.00137497,0.00127708,0.00124314,0.00144638,0.00135664,0.00139436,0.00138615
5701,0.00149564,0.0017141,0.00146195,0.00119599,0.00122348,0.00119164,0.00137956,0.00135579,0.00141355,0.00138264
5702,0.00136014,0.00318098,0.00144154,0.00119446,0.0011677,0.00118968,0.00135754,0.00136459,0.0013922,0.00137336
5703,0.00141224,0.00145112,0.00144092,0.00117612,0.00116468,0.00119053,0.00137145,0.00133354,0.00139621,0.00133445
5704,0.00141001,0.00141995,0.00144039,0.00118893,0.00115647,0.00119935,0.00137726,0.00135227,0.00138849,0.00135237
5705,0.00139536,0.00143851,0.00140238,0.00120629,0.00116413,0.00117655,0.00139047,0.0013416,0.00142039,0.00321054
