idx,TLS13_AES_128_GCM_SHA256,TLS13_AES_256_GCM_SHA384,TLS13_CHACHA20_POLY1305_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
1834,0.002311879,0.004315784,0.002138368,0.002857648,0.003802032,0.002311708
1835,0.002459676,0.002426855,0.002639329,0.002365595,0.001928383,0.002096479
1836,0.001688562,0.001439899,0.001201339,0.001225832,0.001264384,0.001221697
1837,0.001156808,0.001304887,0.001393043,0.00161739,0.001445536,0.00119842
1838,0.001245284,0.001249858,0.001167069,0.001323812,0.001247966,0.001190877
1839,0.001226522,0.001244822,0.001113261,0.001233531,0.001238811,0.001131739
1840,0.00113018,0.001699157,0.001187144,0.001282026,0.001245396,0.001200482
1841,0.001107627,0.001196155,0.001084404,0.001141374,0.001308705,0.001207006
1842,0.001129684,0.001315414,0.001184108,0.001207821,0.001399936,0.001233848
1843,0.001142785,0.001269275,0.001205406,0.001149257,0.001284598,0.001313324
1844,0.0011235,0.001353569,0.001225,0.001165348,0.001270971,0.001255781
1845,0.001135325,0.001266451,0.001152047,0.001197871,0.001172471,0.001206004
1846,0.001134571,0.001228879,0.001352686,0.001484072,0.00174591,0.001519609
1847,0.001323192,0.001621465,0.001784856,0.00166746,0.001572528,0.001507117
1848,0.001347067,0.00159088,0.001340534,0.001366478,0.001319851,0.002778001
1849,0.001398215,0.002801703,0.002865715,0.001611073,0.002802828,0.002778704
1850,0.001701075,0.001183221,0.001182635,0.001246981,0.001205127,0.001147355
1851,0.001172528,0.001218582,0.003149665,0.001497818,0.002921965,0.001390315
1852,0.001215082,0.003081085,0.001154075,0.003040034,0.001367476,0.002859756
1853,0.001203159,0.001210094,0.001137369,0.001447018,0.00128755,0.001222772
1854,0.001319473,0.001329341,0.001134433,0.001393712,0.001274323,0.001159624
1855,0.001285921,0.001273173,0.001133122,0.001298327,0.001291943,0.001150854
1856,0.001228198,0.001253215,0.001116411,0.001224273,0.001339809,0.001262754
1857,0.001313657,0.003388739,0.001218294,0.001592532,0.001183134,0.001258631
1858,0.001121918,0.001183621,0.001134328,0.001151132,0.00164811,0.00138313
1859,0.001213857,0.001178243,0.001270564,0.001183056,0.00129889,0.00123303
1860,0.001171365,0.001196078,0.003151433,0.001550174,0.00122802,0.001199771
1861,0.001213597,0.001239566,0.001155881,0.001166322,0.001123517,0.001103475
1862,0.00110553,0.001193843,0.001124468,0.001156921,0.001266488,0.001169325
1863,0.001147595,0.001140564,0.00113729,0.001124287,0.001187557,0.001112635
1864,0.001098675,0.001113039,0.003134449,0.001492083,0.00304959,0.002880341
1865,0.001276655,0.001222661,0.00113295,0.001302649,0.003713196,0.001710887
1866,0.00135834,0.001689527,0.001380353,0.003243105,0.001797159,0.00158435
1867,0.001373556,0.001572494,0.001639801,0.00142804,0.001825461,0.001486368
1868,0.001425639,0.001750307,0.00129623,0.001682536,0.001556839,0.001612605
1869,0.001347664,0.001682565,0.00148775,0.001528668,0.001335922,0.001134531
1870,0.001104916,0.00135855,0.001235062,0.001743402,0.00191506,0.001546748
1871,0.00146451,0.001823517,0.001506597,0.00162889,0.001969855,0.001601797
1872,0.001360879,0.001811111,0.001254032,0.002919973,0.001179889,0.001276538
1873,0.001116069,0.002871896,0.001167927,0.001844994,0.001216128,0.001707757
1874,0.00118567,0.001167224,0.003237129,0.001398932,0.001742448,0.001587841
1875,0.001160473,0.001703248,0.00146066,0.001718144,0.001703333,0.001717039
1876,0.001397731,0.001429821,0.003154245,0.003149722,0.003458508,0.001877655
1877,0.003847773,0.001991084,0.004696267,0.002357309,0.002544565,0.002061064
1878,0.001731347,0.001603378,0.00136991,0.002915783,0.001624542,0.001452717
1879,0.001297274,0.001172587,0.001121365,0.002528926,0.001498828,0.003110224
1880,0.001367795,0.002359801,0.001366185,0.001403476,0.001368671,0.00132394
1881,0.001266798,0.001297902,0.001276125,0.003215772,0.00308146,0.001672811
1882,0.002533096,0.004294952,0.001366591,0.001476902,0.001602047,0.001437249
1883,0.001327146,0.001612195,0.001361122,0.001443841,0.00184086,0.001466417
1884,0.001519506,0.001769812,0.001365857,0.001544044,0.001649511,0.001995168
1885,0.001400149,0.001672883,0.001342386,0.001549714,0.001768763,0.001563771
1886,0.001381808,0.001890378,0.001364399,0.001831919,0.00163841,0.003107401
1887,0.002979937,0.003292266,0.003050817,0.003048137,0.001860574,0.001542566
1888,0.003012742,0.001734839,0.001377371,0.001566261,0.001652041,0.003695552
1889,0.00151843,0.003758345,0.003015665,0.003105141,0.001644472,0.001589975
1890,0.001422342,0.003372737,0.001569239,0.001772776,0.001897137,0.003372451
1891,0.001671443,0.001956119,0.001606297,0.002034684,0.004445154,0.002537812
1892,0.002347005,0.002680205,0.003634063,0.002540395,0.00374249,0.003003446
1893,0.005217275,0.004969036,0.007335258,0.005385006,0.00343369,0.003846499
1894,0.004475293,0.003088413,0.002688393,0.002600388,0.002543665,0.002394854
1895,0.00183782,0.001717032,0.001569283,0.001430065,0.001495121,0.001456285
1896,0.001361288,0.001675715,0.001332664,0.001264708,0.001200936,0.001110803
1897,0.001121382,0.001163325,0.001133196,0.00126683,0.001474604,0.003151906
1898,0.001109723,0.001146562,0.002144366,0.00124127,0.001457731,0.00166083
1899,0.00306871,0.001662447,0.004121368,0.002838543,0.004291244,0.007444042
1900,0.006737209,0.005074823,0.006521357,0.003816647,0.004156813,0.003131534
1901,0.002706085,0.004349671,0.002120689,0.004803352,0.005285452,0.002599123
1902,0.003064708,0.006402292,0.007352335,0.004412157,0.004044713,0.005560935
1903,0.00305179,0.003208108,0.004259965,0.005555617,0.006055309,0.004472272
1904,0.002371263,0.002552511,0.002725224,0.005246238,0.004057136,0.004350752
1905,0.004250065,0.003852178,0.002809173,0.002471899,0.00420456,0.002532284
1906,0.001962371,0.001600656,0.001286596,0.001363506,0.001279852,0.002743499
1907,0.001433845,0.001269556,0.001094671,0.001259028,0.002758816,0.001280897
1908,0.001189282,0.001182812,0.001132007,0.001344516,0.002749762,0.001321143
1909,0.001131529,0.001134536,0.001174966,0.001239129,0.001283829,0.001238956
1910,0.00111296,0.001130561,0.001214006,0.001210723,0.001157471,0.001126298
1911,0.001092826,0.001279316,0.001112611,0.002193518,0.002377141,0.001247015
1912,0.001092185,0.001135478,0.001094979,0.00111452,0.001244811,0.002663365
1913,0.001175133,0.00346697,0.003085246,0.002648412,0.002034376,0.002362468
1914,0.001757821,0.003701987,0.001925809,0.001703241,0.001476763,0.001417703
1915,0.001186406,0.00116944,0.001093387,0.001285338,0.002709711,0.00126264
1916,0.001111436,0.001157858,0.001078717,0.001285028,0.002618647,0.002905762
1917,0.001153707,0.002776877,0.00115701,0.002886883,0.002179145,0.001254577
1918,0.001116671,0.002850569,0.002689552,0.001253343,0.001161031,0.00159896
1919,0.001107374,0.002878762,0.001135485,0.003082054,0.00122626,0.002075235
1920,0.001122808,0.00282766,0.001121163,0.002839266,0.001178823,0.002803159
1921,0.001219406,0.002939404,0.001131622,0.002840798,0.001199001,0.00278485
1922,0.001159714,0.001789479,0.001139499,0.001232449,0.001173884,0.001255792
1923,0.001110447,0.001599218,0.001106404,0.001217937,0.002656802,0.001212149
1924,0.001109653,0.001125843,0.002541165,0.001294622,0.001210337,0.001261713
1925,0.001120954,0.001448486,0.002769804,0.002509297,0.001286454,0.001174082
1926,0.001173951,0.001151526,0.001100007,0.001305033,0.002927403,0.001424531
1927,0.002898971,0.001612111,0.00159997,0.004057104,0.003235183,0.002853103
1928,0.002378135,0.00238903,0.002112515,0.001869136,0.001739261,0.001476934
1929,0.001216694,0.00131087,0.001213776,0.001147903,0.00137123,0.001241442
1930,0.001142251,0.003346149,0.001251026,0.003201083,0.00170688,0.001577914
1931,0.001159091,0.001295852,0.002977954,0.001917712,0.00340413,0.001895354
1932,0.001582426,0.001453156,0.003125462,0.001884768,0.003405231,0.003657658
1933,0.001527396,0.001822299,0.001724492,0.001883489,0.002157353,0.001715212
1934,0.001596946,0.001751863,0.001315149,0.001581035,0.001566528,0.001684309
1935,0.001342939,0.001632679,0.001394609,0.001414315,0.001844562,0.001396534
1936,0.001431183,0.001722098,0.001350747,0.001620703,0.001563816,0.001502712
1937,0.001383135,0.001631201,0.003271189,0.001166281,0.001462381,0.002861892
1938,0.001160457,0.003081371,0.002620624,0.001747563,0.001807015,0.001517923
1939,0.001313793,0.001601819,0.001295427,0.001289174,0.001463352,0.002965224
1940,0.001109856,0.001123151,0.003030525,0.001247438,0.001470984,0.001309971
1941,0.001101399,0.003024513,0.001164409,0.002780375,0.002297597,0.001618078
1942,0.001638938,0.00161469,0.001833779,0.001479347,0.001265888,0.001254118
1943,0.001113159,0.00118929,0.001097692,0.001177869,0.001171042,0.001110228
1944,0.00112128,0.001125232,0.001081889,0.001261774,0.002701834,0.002711725
1945,0.001085915,0.001150091,0.001098122,0.001246864,0.002761835,0.001152717
1946,0.001134077,0.001184121,0.001319834,0.0015124,0.002749579,0.002988435
1947,0.00114603,0.001164276,0.001126647,0.001261591,0.002214812,0.001440129
1948,0.001337954,0.00169019,0.0012778,0.001582077,0.001642959,0.001561009
1949,0.001389339,0.001550205,0.001328013,0.001413605,0.001434764,0.001362821
1950,0.001122078,0.001186705,0.001201813,0.001138791,0.001351081,0.002854479
1951,0.00178027,0.001212023,0.00306042,0.001627275,0.002372734,0.002279452
1952,0.001881308,0.001645835,0.00317665,0.002385533,0.001644931,0.001330849
1953,0.00122313,0.001154854,0.002794,0.003122149,0.002019835,0.002393578
1954,0.001510739,0.001505635,0.001355232,0.001188988,0.001429501,0.001280091
1955,0.001135987,0.001273298,0.00124722,0.001148912,0.001465936,0.001274039
1956,0.001128699,0.001248576,0.001214928,0.001145484,0.001407309,0.001239004
1957,0.001123232,0.001194553,0.001191217,0.001144436,0.001209525,0.002108355
1958,0.001685996,0.003076005,0.001175465,0.003090453,0.001453726,0.001543243
1959,0.00285859,0.001394541,0.002876977,0.001492253,0.002920553,0.001333528
1960,0.001399903,0.002840204,0.001507995,0.001581913,0.001844152,0.002833072
1961,0.001574261,0.001319505,0.00140701,0.001536676,0.001610094,0.001522024
1962,0.00130186,0.001689737,0.001502191,0.001524511,0.00175843,0.003157289
1963,0.002981173,0.003505391,0.003162371,0.002773968,0.002955156,0.002581294
1964,0.001160745,0.001164551,0.001108024,0.001255181,0.002779163,0.001502317
1965,0.001403833,0.001356057,0.001157993,0.001247296,0.001590123,0.001255032
1966,0.001093672,0.00113497,0.001083111,0.001254294,0.002703598,0.001254556
1967,0.001113503,0.001131689,0.001080593,0.001207951,0.001224753,0.001246416
1968,0.001091877,0.001141785,0.001346548,0.001234775,0.00121923,0.001221799
1969,0.001089273,0.001141675,0.001160778,0.002831733,0.001230636,0.001231166
1970,0.001117625,0.001132272,0.001079775,0.001295685,0.001408639,0.001205906
1971,0.001129691,0.001160295,0.001112012,0.001257435,0.001288427,0.001121948
1972,0.001101097,0.001142629,0.001091348,0.001313564,0.001380199,0.001561736
1973,0.002941578,0.001234759,0.002988949,0.002034814,0.002008275,0.002249283
1974,0.001866253,0.001636218,0.001745989,0.001461903,0.001271781,0.003591844
1975,0.001896114,0.002060688,0.001662806,0.001509579,0.001290821,0.001248689
1976,0.001090283,0.001139898,0.001079446,0.001260005,0.001275633,0.001170495
1977,0.00115889,0.001171332,0.00108888,0.001274151,0.001157866,0.001125513
1978,0.001105057,0.001199044,0.001261783,0.001210071,0.001201804,0.001190217
1979,0.00114624,0.001207741,0.001125676,0.001122185,0.001127811,0.001102547
1980,0.001106757,0.001128555,0.001087689,0.001124475,0.001130921,0.001096116
1981,0.001124334,0.00170562,0.001132305,0.001156036,0.001140371,0.001125108
1982,0.001097041,0.003400936,0.003178328,0.001398007,0.003113896,0.003294854
1983,0.001511344,0.001614926,0.004094134,0.002139451,0.003384681,0.003759095
1984,0.004095591,0.003903888,0.00369441,0.003886023,0.004377759,0.004472842
1985,0.002146007,0.00384521,0.003741241,0.003126959,0.003163356,0.003315039
1986,0.002148184,0.002117212,0.002427775,0.002464779,0.002683463,0.002279839
1987,0.002098339,0.002038528,0.001666341,0.001730415,0.001695816,0.001652387
1988,0.001568974,0.001507223,0.001314062,0.001488748,0.001595828,0.001642972
1989,0.001453952,0.00128115,0.001105127,0.001306154,0.001310559,0.001128716
1990,0.001118451,0.001159781,0.001099642,0.001243276,0.001124941,0.001115208
1991,0.001097894,0.001279629,0.001157156,0.001226102,0.001198373,0.001789825
1992,0.001163266,0.001139884,0.003138001,0.00128557,0.001867038,0.00158003
1993,0.001448551,0.001747526,0.001450701,0.001564973,0.001598508,0.001589992
1994,0.001306505,0.001623753,0.001359526,0.001349672,0.001166919,0.001423536
1995,0.001148188,0.001177024,0.003038104,0.00308888,0.003252799,0.002526001
1996,0.00397112,0.002108617,0.003691194,0.002307413,0.003215452,0.001877943
1997,0.002299577,0.002313255,0.00233262,0.003377297,0.002886016,0.004259715
1998,0.002135209,0.003752669,0.002162343,0.002592602,0.004141372,0.002397862
1999,0.002093265,0.002135721,0.003524459,0.002603918,0.00250396,0.004151853
2000,0.003302068,0.002121529,0.002261896,0.002589054,0.002222034,0.002511457
2001,0.002089228,0.002293094,0.002149751,0.002050827,0.002345512,0.001961594
2002,0.001638979,0.001413819,0.001212492,0.001318267,0.001283063,0.001111863
2003,0.001105939,0.001129714,0.001234073,0.001181667,0.001180738,0.001170149
2004,0.00111445,0.001276439,0.001226343,0.001706344,0.001764719,0.001489944
2005,0.00143678,0.001275533,0.001416585,0.001419691,0.001426969,0.00149702
2006,0.001341825,0.001321897,0.001328717,0.001207937,0.001200626,0.001179057
2007,0.001108139,0.001428928,0.001417293,0.001167511,0.001163401,0.002340764
2008,0.001155946,0.001197525,0.001091449,0.001130445,0.001284662,0.001323574
2009,0.00110997,0.00113047,0.001259286,0.001237212,0.001122105,0.00112897
2010,0.001321924,0.001202538,0.001176151,0.002758383,0.001765816,0.001242352
2011,0.001164581,0.00117872,0.001106506,0.001201486,0.001475726,0.001148101
2012,0.001127533,0.001940308,0.00141509,0.001665405,0.001676,0.001311331
2013,0.001463169,0.001618728,0.001324001,0.001625045,0.001624565,0.001164107
2014,0.001271356,0.001185897,0.001138841,0.001134143,0.001158784,0.001132337
2015,0.001105267,0.001194194,0.001108571,0.001215943,0.00115944,0.001113788
2016,0.00108764,0.00183745,0.001438721,0.001536037,0.001639072,0.001664165
2017,0.001314085,0.001649656,0.001334585,0.001355332,0.001348585,0.001179148
2018,0.001221066,0.001195874,0.001214167,0.001172393,0.001165914,0.001120328
2019,0.001109333,0.001235081,0.003080342,0.001672545,0.003820351,0.002275659
2020,0.001803892,0.001577522,0.001543943,0.001346697,0.001226905,0.001599168
2021,0.002582183,0.001453772,0.003354068,0.002145887,0.004061744,0.002460397
2022,0.003034032,0.002329886,0.003670529,0.002577523,0.00332942,0.002401521
2023,0.002194079,0.001972379,0.001602695,0.001882174,0.001872104,0.00145318
2024,0.001278519,0.001318825,0.002184889,0.001952763,0.003669438,0.00260947
2025,0.00444481,0.004035475,0.002413035,0.003558684,0.002374644,0.002117125
2026,0.001650849,0.001586716,0.001366226,0.003069645,0.001890032,0.003237874
2027,0.003458841,0.002984768,0.003511641,0.003633824,0.003654863,0.00385689
2028,0.003873788,0.002249098,0.003476278,0.002622023,0.003613765,0.002335673
2029,0.002087871,0.002159647,0.001979228,0.002168146,0.002425654,0.002253784
2030,0.002125963,0.002358175,0.002063526,0.002310351,0.002593121,0.002237407
2031,0.002192106,0.002492192,0.002137847,0.003221297,0.00273601,0.003663352
2032,0.00351986,0.003902061,0.002319661,0.002547725,0.00219229,0.002386669
2033,0.002526679,0.002034126,0.003409056,0.00239702,0.003185803,0.0022394
2034,0.001950864,0.002063879,0.003288091,0.002542035,0.003207814,0.002296209
2035,0.001945386,0.002101775,0.003277909,0.002425883,0.003171857,0.003395253
2036,0.001611705,0.001640195,0.002013043,0.003050201,0.002224679,0.003246657
2037,0.003706766,0.002989833,0.002534638,0.004126927,0.002770771,0.00432056
2038,0.004347135,0.003004848,0.002492975,0.002633758,0.002580027,0.00246314
2039,0.002087311,0.002159393,0.003453085,0.002505411,0.003712725,0.003683233
2040,0.003397078,0.003607656,0.003297307,0.003569036,0.003556194,0.002519981
2041,0.00298199,0.002603541,0.003619398,0.003526001,0.00211321,0.002284617
2042,0.003188869,0.001928443,0.001897497,0.003561772,0.002088707,0.002367239
2043,0.002200763,0.002217951,0.00344039,0.002491246,0.003876355,0.001957326
2044,0.003340796,0.002104404,0.002029888,0.002207159,0.00232946,0.001998331
2045,0.002101072,0.002099983,0.00190696,0.002138596,0.002029758,0.001849697
2046,0.001783057,0.001565015,0.001352092,0.001423387,0.001185941,0.001215427
2047,0.001099122,0.001128872,0.00116486,0.001224129,0.001124229,0.001109657
2048,0.001092086,0.001253423,0.001090093,0.0012083,0.001180695,0.001097588
2049,0.00109964,0.001173635,0.001207936,0.001256384,0.001131056,0.001163765
2050,0.001098134,0.001122283,0.001214161,0.001275077,0.00130459,0.001118964
2051,0.00109319,0.001146075,0.001071412,0.001265874,0.001421735,0.001183457
2052,0.001239097,0.001201124,0.001137589,0.001130086,0.001291243,0.001146482
2053,0.001134016,0.001141827,0.001164932,0.001112749,0.001131928,0.001126778
2054,0.001205215,0.001186533,0.001182127,0.001503967,0.003224451,0.001435325
2055,0.001091824,0.00121088,0.003118604,0.001717344,0.003080787,0.001846907
2056,0.001459204,0.003126221,0.003535501,0.003721063,0.003378741,0.002618346
2057,0.002104339,0.002521859,0.002283392,0.002115234,0.002043461,0.001527212
2058,0.00145295,0.003195018,0.00400358,0.004341945,0.003868491,0.003467455
2059,0.002793438,0.002707558,0.002752234,0.00273888,0.001879332,0.001559665
2060,0.001225375,0.00145292,0.001198479,0.001496618,0.001615317,0.00192266
2061,0.001853306,0.001686201,0.001534578,0.001641449,0.001893776,0.001839125
2062,0.002138693,0.002766876,0.002492158,0.002203818,0.002099126,0.002088397
2063,0.003777903,0.004007052,0.002368145,0.00194234,0.002354795,0.002561974
2064,0.002228541,0.002721424,0.001944205,0.001953313,0.002152956,0.002313593
2065,0.002252816,0.002423391,0.002094738,0.001638628,0.001659157,0.001273206
2066,0.001301326,0.001259614,0.001113513,0.001225013,0.001289014,0.001216071
2067,0.001610584,0.001888701,0.001509722,0.001698169,0.001856214,0.001656553
2068,0.001466659,0.001809336,0.001447095,0.001652333,0.002085978,0.001735369
2069,0.001370105,0.001208329,0.001279189,0.001274994,0.001305655,0.001283415
2070,0.001165762,0.001139402,0.001294816,0.001283215,0.001293172,0.001365674
2071,0.001360129,0.00136068,0.00124513,0.001161205,0.001148406,0.001123241
2072,0.00111209,0.001135984,0.001124112,0.001128729,0.001141458,0.001653525
2073,0.001194047,0.001169302,0.001171328,0.001229843,0.001159844,0.001252296
2074,0.001205852,0.001114944,0.001107567,0.001280926,0.001229154,0.001127301
2075,0.001201354,0.00121607,0.003376534,0.003493114,0.0032869,0.003811508
2076,0.00354419,0.003673185,0.002779533,0.002646805,0.00292199,0.002685107
2077,0.001767242,0.001703604,0.001486952,0.0014428,0.001729759,0.001530637
2078,0.001319631,0.001752961,0.001293528,0.001467257,0.001301954,0.001284299
2079,0.001421906,0.002278801,0.001729682,0.00201511,0.002435795,0.001938102
2080,0.001682109,0.001528027,0.001362027,0.001260214,0.001337205,0.001466671
2081,0.001609469,0.001513062,0.001283818,0.003479937,0.001718642,0.002611669
2082,0.00153634,0.001403165,0.001402902,0.001345844,0.001177057,0.00124587
2083,0.001109066,0.001161323,0.001148726,0.001245901,0.001125297,0.001139782
2084,0.001075095,0.001258202,0.001205692,0.001271111,0.001273499,0.001162772
2085,0.001110806,0.001258641,0.001173743,0.001195443,0.001221818,0.001120191
2086,0.001172701,0.001208753,0.001119512,0.001129977,0.001135463,0.001168726
2087,0.001120992,0.001222806,0.001127901,0.001167077,0.001145178,0.001111663
2088,0.001101388,0.001136815,0.001083227,0.001300973,0.001368547,0.001319096
2089,0.001162721,0.001381654,0.003584038,0.001715802,0.002538241,0.001540737
2090,0.001576237,0.001536718,0.001395086,0.001487752,0.001368195,0.001279069
2091,0.001213669,0.001216892,0.001143236,0.001264771,0.001365565,0.001114476
2092,0.001127542,0.001143287,0.001215877,0.001170341,0.001171152,0.001131741
2093,0.001103984,0.001138997,0.001122535,0.001310796,0.001769371,0.001495211
2094,0.001188642,0.001248807,0.003231315,0.001434792,0.001323541,0.001319373
2095,0.0014102,0.001398391,0.003098386,0.002009415,0.00400931,0.002393112
2096,0.003584627,0.003660483,0.003710938,0.003343048,0.003007021,0.002841521
2097,0.002919886,0.001465446,0.001274283,0.001321408,0.001544058,0.002852062
2098,0.002730501,0.00281081,0.002210458,0.001619861,0.001193584,0.00119001
2099,0.001224994,0.00147813,0.001665465,0.001457193,0.001405632,0.001249517
2100,0.001125357,0.001142449,0.001220436,0.001133255,0.001176781,0.001129488
2101,0.001116572,0.001133972,0.001091472,0.00110408,0.001113419,0.00110307
2102,0.001093745,0.001106626,0.001063753,0.001160074,0.001146124,0.001127563
2103,0.001084332,0.001215698,0.00112506,0.001164712,0.001165606,0.0011417
2104,0.001119769,0.001193317,0.001139092,0.001133659,0.001130888,0.001092401
2105,0.001458557,0.003231797,0.001135076,0.003227739,0.002898328,0.002706203
2106,0.003039664,0.001996848,0.003443869,0.003827874,0.003335991,0.001382515
2107,0.001482586,0.001800312,0.002231954,0.002269854,0.002681975,0.004040665
2108,0.003120277,0.002817827,0.001310164,0.002697094,0.002762954,0.002854896
2109,0.002708522,0.002774186,0.002786093,0.001470749,0.001943995,0.00138475
2110,0.001146237,0.001268593,0.001268555,0.001146982,0.001558471,0.001678246
2111,0.001603662,0.001559977,0.001233814,0.001405341,0.001285769,0.001239385
2112,0.001170838,0.003020361,0.002799988,0.003475515,0.00311759,0.001547699
2113,0.001145955,0.001178333,0.002657768,0.001429403,0.002882809,0.001448507
2114,0.001135735,0.002794611,0.002737423,0.001468409,0.001346273,0.001509318
2115,0.002739679,0.00133727,0.002722805,0.001493942,0.002922373,0.001375498
2116,0.001166938,0.001282985,0.002738187,0.001575844,0.002863377,0.002101391
2117,0.001252325,0.001432437,0.001195095,0.002002976,0.002714121,0.001282731
2118,0.001255424,0.002160738,0.00121924,0.001452787,0.001376599,0.001171998
2119,0.001144246,0.001270607,0.001226586,0.001146943,0.001331066,0.001228662
2120,0.001128947,0.001274611,0.001270294,0.001155326,0.001317204,0.00143422
2121,0.001131699,0.001248874,0.001200116,0.001137784,0.001371856,0.00306528
2122,0.003080827,0.003232881,0.002515732,0.002182385,0.002217319,0.001889413
2123,0.001708775,0.002202747,0.002005778,0.002114954,0.002059831,0.002078521
2124,0.001857823,0.001821809,0.001490897,0.001591362,0.001853952,0.001475462
2125,0.001354359,0.001193664,0.00123399,0.001494977,0.001261629,0.001224264
2126,0.001287848,0.001210625,0.001166274,0.001312459,0.001241787,0.001159424
2127,0.001120019,0.001255229,0.001091224,0.001575842,0.001767894,0.001760531
2128,0.00162941,0.001836967,0.001361992,0.001748824,0.001654524,0.001465615
2129,0.001212621,0.001515747,0.001160827,0.003156707,0.001231414,0.003120484
2130,0.001552466,0.001606545,0.003254621,0.002073266,0.001656241,0.001596851
2131,0.001398952,0.001355139,0.002924248,0.001668825,0.003701884,0.001899141
2132,0.001756244,0.001434654,0.001613591,0.001867134,0.002375061,0.002183625
2133,0.001924859,0.001882602,0.001541354,0.001539646,0.001834827,0.001669794
2134,0.001740526,0.002992852,0.002156039,0.001576349,0.001608151,0.001250635
2135,0.001143781,0.001128182,0.001455694,0.00117975,0.001126339,0.001166735
2136,0.001088132,0.001134408,0.001085249,0.001104104,0.001139192,0.001104841
2137,0.001100306,0.001130475,0.001228105,0.001203143,0.00118672,0.00111629
2138,0.00109199,0.001123734,0.001086281,0.001105138,0.001119938,0.001097265
2139,0.001102535,0.001128206,0.001082464,0.001097915,0.00112526,0.001168796
2140,0.001121663,0.001150141,0.001113168,0.001289073,0.002663899,0.001397272
2141,0.002739409,0.001195056,0.001301244,0.001250422,0.001164427,0.001274751
2142,0.001200785,0.00115502,0.001213794,0.001151959,0.001200944,0.001255314
2143,0.001119558,0.001143332,0.001137652,0.001206788,0.001144911,0.001120729
2144,0.001187766,0.001227335,0.001108192,0.001178604,0.001226292,0.001131816
2145,0.001134208,0.001235118,0.001163555,0.001255746,0.001275028,0.001131114
2146,0.001156165,0.001149128,0.001110844,0.001136637,0.001293274,0.001144904
2147,0.001120976,0.001208899,0.003224231,0.003090746,0.003143127,0.003350174
2148,0.003399083,0.003287798,0.002712347,0.001744076,0.001616735,0.001553731
2149,0.001285426,0.001544926,0.001298801,0.001344746,0.001605814,0.001572425
2150,0.001554961,0.001403114,0.001219863,0.001152246,0.001323413,0.001219421
2151,0.001120841,0.001240226,0.001185614,0.00113285,0.001275373,0.001564408
2152,0.001392394,0.001347748,0.001207802,0.00116276,0.001542433,0.002812883
2153,0.001156709,0.003068097,0.001626711,0.002066439,0.002179655,0.00188121
2154,0.001949487,0.002633213,0.002206398,0.002277268,0.002477645,0.001912748
2155,0.001902998,0.001873811,0.001394494,0.001851194,0.004093227,0.003596303
2156,0.002434357,0.002269988,0.002174886,0.004302877,0.002678108,0.003637636
2157,0.003566463,0.002553986,0.002319635,0.002626038,0.003712069,0.002285348
2158,0.003786503,0.004568618,0.003712513,0.003674611,0.004182232,0.004677562
2159,0.003914738,0.004314589,0.002285341,0.003104445,0.003386672,0.002799691
2160,0.002524706,0.002830164,0.003889203,0.00409159,0.002648238,0.002848051
2161,0.002136133,0.002349911,0.002245775,0.002672324,0.004834373,0.004255515
2162,0.003882482,0.004673366,0.004140313,0.003277026,0.004046576,0.002766271
2163,0.003808698,0.0023788,0.002438236,0.002244429,0.002347966,0.004288697
2164,0.002620844,0.002535521,0.003715489,0.002362135,0.004095795,0.004391658
2165,0.00413319,0.003268402,0.001273022,0.002765599,0.001403276,0.002792668
2166,0.002784874,0.002804355,0.00122011,0.001603227,0.001311577,0.001203168
2167,0.001265783,0.001281246,0.00145226,0.001796786,0.001590634,0.001546026
2168,0.001372631,0.001244965,0.001205693,0.001172492,0.001212559,0.001304486
2169,0.001106864,0.001139332,0.001278923,0.001184036,0.00117415,0.001187201
2170,0.001160434,0.001161133,0.001148089,0.002957839,0.001600975,0.002928765
2171,0.001393276,0.001223112,0.00173244,0.001204785,0.001137043,0.001300657
2172,0.001118458,0.001164951,0.003402305,0.002097414,0.003561765,0.002247472
2173,0.001874572,0.00409185,0.002263166,0.004036996,0.003776628,0.002076799
2174,0.001623101,0.002087953,0.002242539,0.002399309,0.002344271,0.001906543
2175,0.00204978,0.001685066,0.001902719,0.001860249,0.001667828,0.001740626
2176,0.001574196,0.001777873,0.001536695,0.001570075,0.00141195,0.00350821
2177,0.001624355,0.001922062,0.001996868,0.00197784,0.001755159,0.001572065
2178,0.001423398,0.001351189,0.002850412,0.001835459,0.003253788,0.002105901
2179,0.001853077,0.001700881,0.001450053,0.001591454,0.001226617,0.001161019
2180,0.001155575,0.001335076,0.001646074,0.001528957,0.00148648,0.001220887
2181,0.001129513,0.001138656,0.001319464,0.001242637,0.001194631,0.001147579
2182,0.001136719,0.001148267,0.001113267,0.001201066,0.001295934,0.001153218
2183,0.001103141,0.001293365,0.001126948,0.001256012,0.001182059,0.001142909
2184,0.001106257,0.001196255,0.001300022,0.001421892,0.001200383,0.001105837
2185,0.001114552,0.001129131,0.001260701,0.001235451,0.001178827,0.001158166
2186,0.001117455,0.001154501,0.001178954,0.001336118,0.00117568,0.001121348
2187,0.001110799,0.001120309,0.0010956,0.00128786,0.001337824,0.00120045
