idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384,ECDHE-RSA-CHACHA20-POLY1305
5723,0.00144308,0.00141398,0.00141066,0.00110851,0.00112221,0.00115207,0.00131136,0.00132337,0.00134675,0.00132611
5724,0.00146363,0.00141284,0.00146225,0.00120722,0.00112912,0.00115587,0.0013416,0.00131387,0.0013787,0.00205822
5725,0.00213805,0.0021845,0.00199234,0.00168976,0.00193442,0.00182993,0.0020805,0.00327218,0.00329354,0.0034159
5726,0.00233616,0.00157017,0.00141779,0.00114477,0.0011548,0.00122439,0.00144357,0.00145934,0.00138704,0.00140192
5727,0.00138491,0.00138821,0.0013983,0.00113942,0.00111726,0.00115512,0.00134006,0.00142886,0.00143402,0.00132558
5728,0.00147161,0.00139856,0.00140452,0.00112713,0.00111996,0.001161,0.0013283,0.00130925,0.00133698,0.00134005
5729,0.00144357,0.00147833,0.00202622,0.00150548,0.00148,0.00127238,0.00156238,0.00131405,0.00170548,0.00134792
5730,0.00159865,0.00152931,0.00135311,0.00139774,0.00114544,0.00120698,0.00147301,0.0013237,0.00149013,0.00148647
5731,0.00159831,0.00155873,0.00156653,0.0012901,0.00113811,0.00121878,0.00150522,0.00134426,0.00134393,0.00126412
5732,0.00135964,0.00141447,0.00153306,0.00293001,0.00126851,0.00118305,0.00135465,0.00152184,0.00139123,0.00155677
5733,0.00137291,0.00144983,0.00157675,0.00115043,0.00120113,0.00119765,0.00133762,0.00150573,0.00141764,0.00151764
5734,0.00140427,0.00139443,0.00155296,0.00118917,0.00121566,0.00127557,0.00142441,0.00154666,0.00140053,0.00151474
5735,0.00138422,0.00197677,0.00209742,0.00169183,0.00185271,0.00185879,0.0017321,0.0013864,0.00138117,0.00136325
5736,0.0013695,0.00137371,0.00157972,0.00122787,0.00114609,0.00113755,0.00140366,0.00137784,0.00141527,0.0016591
5737,0.00161341,0.00142736,0.00150793,0.00115926,0.00129702,0.00127279,0.00148982,0.00150402,0.00131934,0.00155166
5738,0.00171529,0.00146766,0.00144859,0.0011842,0.00288485,0.00152712,0.00149258,0.0013839,0.00133614,0.0013189
5739,0.00137341,0.00139216,0.00143435,0.00113371,0.00117465,0.00179772,0.00136712,0.00134145,0.00136507,0.00132703
5740,0.00135132,0.0013897,0.00139443,0.00119485,0.00113616,0.0011622,0.00133427,0.00132408,0.00157914,0.00137934
5741,0.00135652,0.00143257,0.00138226,0.00114307,0.00112565,0.00113097,0.00134241,0.00133123,0.00165507,0.00137469
5742,0.00139255,0.00143817,0.00147982,0.00113356,0.00135215,0.00119294,0.0016506,0.00137628,0.00161783,0.00140115
5743,0.00141911,0.00143241,0.00140342,0.00116045,0.00132843,0.00117562,0.00154706,0.00134377,0.00180998,0.00135767
5744,0.00154159,0.00149283,0.00147285,0.00118897,0.00113082,0.00117264,0.00148155,0.00132525,0.00171255,0.00133054
5745,0.00136506,0.00154266,0.00142964,0.00127599,0.00117444,0.00119332,0.00135969,0.00132851,0.00136089,0.00132202
5746,0.0013594,0.00163877,0.00147023,0.00125407,0.00121721,0.00114942,0.00135393,0.00143854,0.00145386,0.00136228
5747,0.0013583,0.00148093,0.0014056,0.00280363,0.00124947,0.00299435,0.00136863,0.0013307,0.00281927,0.00176553
5748,0.00174913,0.00182623,0.00175426,0.00179929,0.00219298,0.00191826,0.00180813,0.00155674,0.00134511,0.00131524
5749,0.00134029,0.00138808,0.00137967,0.00111678,0.00111536,0.0011635,0.00131277,0.00130958,0.00134167,0.00172482
5750,0.00178643,0.00179471,0.00173143,0.0015386,0.00144848,0.00116441,0.00134628,0.00131806,0.00132345,0.00134219
5751,0.00134097,0.00138417,0.00136432,0.00111125,0.00113904,0.00115375,0.00130668,0.00133402,0.00133046,0.00130081
5752,0.00135204,0.00137284,0.00138499,0.00111871,0.00112458,0.00113832,0.0013219,0.00129824,0.00132955,0.00132755
5753,0.00134082,0.00137529,0.00137321,0.00113796,0.00113076,0.00113346,0.00132039,0.00130561,0.00131696,0.00131662
5754,0.00132523,0.00139463,0.00136186,0.00112691,0.00112642,0.00114765,0.00130792,0.00132634,0.0013214,0.00130851
5755,0.00183769,0.00165927,0.00151206,0.00115789,0.00113251,0.00115428,0.00131157,0.00132773,0.00131915,0.00131815
5756,0.00134851,0.0013766,0.0014062,0.0011227,0.00111889,0.00115141,0.00131087,0.0013025,0.00133656,0.00131612
5757,0.0013597,0.00139655,0.00136986,0.00116691,0.00111773,0.00115096,0.00131676,0.00319212,0.00137837,0.00133167
5758,0.00343709,0.00190012,0.0016846,0.00159862,0.00114652,0.00114088,0.00133052,0.00130301,0.0013442,0.00130902
5759,0.00135255,0.0013751,0.00136783,0.00110461,0.00112896,0.00115094,0.00132091,0.00131586,0.00134995,0.00130883
5760,0.00134992,0.00138538,0.0014162,0.00111993,0.00114035,0.00113722,0.00134013,0.00130884,0.00131516,0.00133748
5761,0.0013322,0.00138535,0.00136764,0.00112152,0.0011213,0.00114792,0.00130687,0.00132578,0.00132765,0.00131798
5762,0.00136589,0.00138512,0.00137371,0.00112813,0.00111316,0.00115704,0.00131478,0.00130038,0.00135266,0.00129786
5763,0.00134262,0.00138372,0.00136403,0.00113221,0.00112203,0.00113265,0.00132602,0.00130965,0.00131506,0.00132794
5764,0.00162943,0.00220494,0.00176866,0.00164491,0.00154941,0.00168843,0.00176039,0.00183354,0.00179185,0.00195601
5765,0.00172628,0.0018683,0.0017184,0.00152784,0.00150625,0.00168644,0.00190647,0.00189498,0.00202649,0.00173815
5766,0.00184519,0.00176287,0.00177721,0.00145876,0.0029197,0.0026644,0.0036508,0.0040382,0.00308808,0.0041754
5767,0.00329228,0.00275436,0.00271643,0.00256205,0.00339415,0.00329235,0.00383897,0.00310323,0.00286236,0.00384105
5768,0.00346984,0.00274244,0.00273184,0.00253836,0.00238999,0.00238402,0.00258351,0.00262801,0.00270512,0.00473021
5769,0.00438568,0.0041947,0.0051423,0.00293451,0.00374575,0.0034757,0.00421034,0.00490059,0.0034998,0.00465744
5770,0.00432986,0.00488015,0.00434276,0.00315721,0.00424254,0.00312747,0.00321335,0.00443298,0.003664,0.00329286
5771,0.003126,0.00318764,0.00301972,0.00373342,0.00302474,0.00300176,0.00361456,0.00353705,0.00335158,0.00315677
5772,0.00302203,0.00320224,0.00240426,0.00192456,0.0018592,0.00392699,0.00503272,0.00441309,0.00313854,0.00294427
5773,0.002967,0.00312953,0.00317977,0.0025652,0.00225987,0.00208961,0.00262394,0.00278438,0.00290587,0.0030453
5774,0.00303919,0.00288554,0.00276944,0.00202152,0.00170136,0.00169136,0.0018203,0.00169873,0.00161923,0.00162988
5775,0.00340527,0.00481385,0.00301421,0.00204725,0.00240568,0.00431576,0.00365352,0.00343305,0.00303727,0.0028909
5776,0.00303484,0.00333547,0.00287201,0.0022385,0.00367607,0.00431292,0.00449495,0.00288904,0.00275281,0.00314057
5777,0.00298897,0.00287081,0.00267136,0.00220733,0.00369769,0.00429741,0.00392836,0.0043082,0.00306966,0.00327037
5778,0.00292301,0.00285405,0.00321816,0.00416568,0.00421748,0.00374053,0.00421871,0.00453515,0.00496364,0.00450557
5779,0.00437851,0.00496703,0.00447954,0.00251609,0.00383132,0.00432263,0.00324938,0.00443124,0.00435994,0.00489563
5780,0.00457061,0.00427131,0.00494529,0.00408363,0.00248906,0.00377292,0.00535164,0.00490014,0.00444907,0.00461054
5781,0.0037683,0.00523842,0.00488453,0.00322519,0.00470106,0.00282451,0.00304758,0.00510203,0.00489509,0.00460614
5782,0.00412656,0.00219299,0.0027153,0.00260766,0.00387231,0.00399327,0.00490188,0.00295776,0.00255741,0.00276008
5783,0.00486471,0.00266592,0.00261292,0.00228995,0.00212098,0.00214353,0.00246538,0.00266446,0.00264195,0.00459154
5784,0.00432477,0.00326197,0.00274544,0.0024739,0.00229356,0.00340107,0.00403505,0.00391654,0.00403538,0.00347408
5785,0.00171798,0.00169011,0.00395881,0.00315714,0.0028789,0.00279937,0.00304604,0.00211547,0.00217352,0.00251867
5786,0.00262893,0.00293004,0.0027914,0.00242161,0.00234921,0.00239923,0.00280673,0.00275456,0.00266802,0.00246391
5787,0.00247227,0.00244594,0.00214272,0.00215977,0.00207802,0.0018417,0.00233784,0.00242463,0.0022413,0.00166089
5788,0.00148479,0.00156812,0.00147872,0.00119353,0.001169,0.00115946,0.00132858,0.00131132,0.00133826,0.00131208
5789,0.00134981,0.0013942,0.00139088,0.00117765,0.00113564,0.00113691,0.00133887,0.00129884,0.00133502,0.00196974
5790,0.00276739,0.00145292,0.00142777,0.00116948,0.00112901,0.00116256,0.001366,0.00131887,0.00150127,0.00133955
5791,0.00136,0.00138045,0.00137387,0.00112653,0.00114372,0.00113751,0.00133186,0.00130342,0.00132148,0.0013036
5792,0.00134825,0.00139128,0.00141165,0.00115978,0.00124768,0.00111615,0.00134997,0.00146495,0.00133883,0.00133755
5793,0.00133175,0.00138592,0.00139506,0.00113736,0.00113007,0.00115518,0.00132108,0.00134145,0.00134929,0.00130165
5794,0.0013516,0.0013962,0.0014041,0.0011516,0.00112569,0.00116606,0.00130683,0.00131826,0.0013538,0.00129949
5795,0.00135048,0.00138807,0.00140963,0.00114279,0.00112947,0.00114058,0.0013217,0.00130518,0.0013412,0.00131746
5796,0.00134771,0.00139628,0.00138498,0.0011337,0.00112998,0.0011512,0.00131038,0.00205474,0.00171035,0.00151042
5797,0.0013769,0.00147411,0.00151479,0.00123097,0.00131172,0.00116696,0.00151419,0.00144965,0.00147246,0.0013691
5798,0.00132497,0.00149723,0.00140027,0.00117453,0.00129571,0.00115085,0.00347416,0.00333638,0.00245159,0.00157383
5799,0.00189261,0.00187323,0.00202177,0.00170907,0.00314822,0.00322105,0.00392559,0.00361317,0.00262339,0.00177118
5800,0.00234859,0.00240583,0.00216658,0.00198214,0.00172154,0.00186698,0.00166855,0.00170347,0.00149963,0.00157122
5801,0.00142808,0.00147957,0.00149755,0.0012088,0.00132745,0.00116001,0.00180728,0.00190512,0.00191749,0.00177851
5802,0.00153003,0.00146192,0.00151221,0.00130954,0.00114983,0.00130748,0.00164706,0.00182975,0.00176326,0.00196473
5803,0.00181215,0.0018012,0.00153281,0.00130121,0.00129217,0.00181623,0.00230088,0.00272772,0.00301709,0.00287136
5804,0.00299129,0.00371505,0.0034313,0.00281097,0.00291657,0.00270865,0.00311091,0.00302461,0.00243598,0.0018131
5805,0.00148167,0.00147819,0.00150034,0.00119263,0.00123175,0.00116276,0.0013195,0.00132342,0.00137431,0.00131047
5806,0.00136833,0.00141511,0.00153283,0.00121713,0.00122172,0.00116716,0.00133357,0.00135325,0.00138256,0.00132481
5807,0.00140936,0.00138936,0.00355516,0.00137853,0.00133106,0.00339447,0.00341103,0.00346776,0.00347494,0.0022689
5808,0.00415801,0.00501753,0.00469871,0.00245718,0.00252532,0.00321391,0.00294972,0.0028262,0.00294251,0.00319968
5809,0.00503381,0.0030086,0.00282982,0.00398664,0.0048437,0.00456417,0.00326923,0.00319214,0.00331236,0.00284379
5810,0.00296611,0.00319068,0.00307194,0.00492798,0.00286672,0.00264643,0.00244714,0.00194262,0.0042235,0.00370183
5811,0.00343625,0.00192414,0.00190086,0.00297016,0.00285757,0.00188222,0.00386079,0.00455035,0.00281537,0.00316324
5812,0.00337159,0.00281705,0.00285262,0.00231065,0.00241307,0.00215213,0.00193054,0.00155514,0.00136678,0.00134304
5813,0.00134983,0.00149175,0.00145085,0.00114215,0.00123989,0.00116856,0.00131373,0.00154378,0.00146887,0.00133721
5814,0.00152377,0.00140199,0.00151403,0.00136216,0.0011837,0.00135985,0.00144711,0.00152449,0.00131982,0.00137356
5815,0.00146004,0.00139272,0.00145231,0.00128497,0.0013598,0.00131771,0.00141851,0.00144271,0.00145879,0.00130239
5816,0.00161857,0.00142511,0.00137914,0.00114415,0.00120217,0.00271272,0.00323933,0.0032226,0.00261597,0.00156081
5817,0.00143166,0.00342055,0.0034179,0.00323203,0.00259902,0.00273444,0.00315666,0.00323342,0.00377237,0.00314577
5818,0.00178249,0.00160273,0.0015913,0.00355402,0.00382208,0.00447251,0.0042379,0.00438698,0.00335809,0.00299955
5819,0.00273001,0.00267661,0.00287104,0.00398557,0.00261578,0.00262782,0.00277975,0.00257748,0.00240975,0.00233116
5820,0.00224405,0.00199507,0.00189094,0.00130547,0.0012257,0.00139261,0.00171441,0.00149673,0.00138779,0.00162916
5821,0.00139397,0.00149642,0.00157457,0.00111855,0.00111045,0.00115842,0.00162131,0.00140217,0.00148128,0.00137911
5822,0.00135043,0.00148691,0.00137512,0.00126052,0.00132363,0.00115467,0.00155466,0.00133139,0.00152365,0.00148562
5823,0.00142247,0.00138887,0.00137475,0.00118756,0.00136384,0.00116513,0.0012853,0.00132024,0.00144033,0.00154858
5824,0.00178451,0.00313524,0.00336731,0.00305042,0.00329572,0.00400592,0.00359636,0.00407228,0.0042355,0.00274471
5825,0.0046506,0.00454253,0.00381124,0.00317807,0.00175752,0.00143934,0.00441353,0.00341024,0.00310845,0.00190501
5826,0.00303958,0.00305747,0.00305912,0.00258079,0.00258704,0.00258158,0.00296239,0.00197259,0.00157756,0.00166653
5827,0.00145016,0.00143942,0.00174616,0.00153241,0.00338164,0.0033006,0.00369885,0.00374457,0.0035951,0.00340165
5828,0.00298113,0.00209704,0.00137398,0.00113694,0.00337666,0.0037523,0.00356559,0.00302706,0.00323161,0.00316914
5829,0.00298142,0.00304633,0.001738,0.00113941,0.0011282,0.00116062,0.00131653,0.00136547,0.00134179,0.00130928
5830,0.00135068,0.00138992,0.00137396,0.00113319,0.00113351,0.00114889,0.00132011,0.00130986,0.00133938,0.00131936
5831,0.00134365,0.0013923,0.00141056,0.00113081,0.00113467,0.00114685,0.00132309,0.00130752,0.00134248,0.00130154
5832,0.00134301,0.0013904,0.00140572,0.0017679,0.00113456,0.00115429,0.0013245,0.00130423,0.00132902,0.00132492
5833,0.00134729,0.00139582,0.00140751,0.00111614,0.00114434,0.00113395,0.00134215,0.0012989,0.00133335,0.0013171
5834,0.00134223,0.00137241,0.00139623,0.00111501,0.00113057,0.0011393,0.00135311,0.00133036,0.00133308,0.00132864
5835,0.00137873,0.00138749,0.00139614,0.00114141,0.00111691,0.00116787,0.00132512,0.00131252,0.00134284,0.00130222
5836,0.00137777,0.00138078,0.00136011,0.001117,0.00114125,0.00114095,0.00137707,0.00131036,0.00132193,0.0013174
5837,0.00133129,0.00139434,0.00137484,0.00113734,0.00112153,0.00114426,0.00132095,0.00136368,0.00133063,0.00130861
5838,0.001343,0.00138679,0.00141105,0.00114257,0.0011177,0.00115712,0.00130699,0.00132626,0.00131858,0.00130931
5839,0.00136133,0.001368,0.00139262,0.00112618,0.00111773,0.00116483,0.00132706,0.00130173,0.00133358,0.00128751
5840,0.00132937,0.00139453,0.00137265,0.00113167,0.00113698,0.00114708,0.00134918,0.00130777,0.00131708,0.00132063
5841,0.00160998,0.00141749,0.00138293,0.00114009,0.00110191,0.00114854,0.00131368,0.001342,0.00132507,0.00132562
5842,0.00147397,0.00139055,0.00136958,0.00115262,0.00111968,0.001183,0.00134169,0.00133843,0.00134687,0.00131596
5843,0.00138277,0.00140325,0.00143829,0.00114337,0.00113425,0.00116727,0.00137047,0.00131533,0.0013583,0.00132734
5844,0.00137243,0.0014559,0.0014079,0.00116848,0.00111801,0.00115088,0.00133557,0.00131044,0.00135139,0.001328
5845,0.00135468,0.00145488,0.00140206,0.00111981,0.00113728,0.0011397,0.00132871,0.00129633,0.0013366,0.00131431
5846,0.00135998,0.00137818,0.00137186,0.00111333,0.0011351,0.00113923,0.0013152,0.00132182,0.00132986,0.00130401
5847,0.00135884,0.00138225,0.00144085,0.00112223,0.00112303,0.00114587,0.00132865,0.00130221,0.00135285,0.00142042
5848,0.00140222,0.00139031,0.0013752,0.00115594,0.00116743,0.00114628,0.00135647,0.00130917,0.00137618,0.00133838
5849,0.00134266,0.00140639,0.00136604,0.0011519,0.00128452,0.00118512,0.00166572,0.00158702,0.0018287,0.00187957
5850,0.00179246,0.0018496,0.00174981,0.00165554,0.00362959,0.00228526,0.00468921,0.002503,0.00218429,0.00177899
5851,0.00318845,0.00165836,0.00145308,0.00113956,0.00112582,0.00115296,0.00131389,0.00133885,0.00166917,0.00148421
5852,0.00150296,0.00150073,0.00145612,0.00112833,0.00113765,0.001146,0.00132845,0.00135556,0.00132385,0.00145035
5853,0.00145374,0.0014403,0.00321343,0.00117431,0.00115289,0.00115428,0.00134532,0.0013238,0.00131915,0.00131707
5854,0.00145359,0.00242626,0.00185872,0.00151061,0.0015148,0.00176469,0.00178455,0.00135565,0.00135683,0.0013309
5855,0.00137586,0.00161384,0.00141576,0.00118495,0.0011549,0.00126987,0.00133938,0.00154022,0.00136134,0.00188245
5856,0.00137814,0.00153258,0.00155816,0.00115865,0.00122904,0.00119001,0.0014694,0.00134776,0.00136528,0.00132611
5857,0.00137371,0.00156381,0.00149324,0.00124132,0.00122347,0.00118274,0.00134166,0.00133013,0.00183405,0.00197691
5858,0.00188942,0.00207426,0.00180961,0.00292323,0.00375493,0.00413047,0.00410544,0.00513016,0.00518091,0.00353695
5859,0.00179427,0.00218173,0.00455416,0.00413222,0.00379278,0.00391347,0.00445946,0.00242317,0.0029138,0.00280053
5860,0.0026662,0.00311923,0.00315926,0.00255514,0.00235875,0.00224619,0.00257067,0.00258135,0.002409,0.0021296
5861,0.00202404,0.00183976,0.00170707,0.00293145,0.00321793,0.00441995,0.0029751,0.00318319,0.00521478,0.00467807
5862,0.00441787,0.00455886,0.00497811,0.00363095,0.0032545,0.0027723,0.0029081,0.00347984,0.00416108,0.00428238
5863,0.00414842,0.00432279,0.00434981,0.00370315,0.00347938,0.00408725,0.00453158,0.00444546,0.00410134,0.00444748
5864,0.00460559,0.00423269,0.0042778,0.00428666,0.00374119,0.00262171,0.00470223,0.00500998,0.00482375,0.00449575
5865,0.00327052,0.00535073,0.00434535,0.00262057,0.00425352,0.0043287,0.00397956,0.00473596,0.00512861,0.00307412
5866,0.00426558,0.0046637,0.00302969,0.00267175,0.0025772,0.00255579,0.00456408,0.00529247,0.00468053,0.00438785
5867,0.00369562,0.00493558,0.00277237,0.00223821,0.00191807,0.0017002,0.00151927,0.00132293,0.001346,0.00131685
5868,0.00136836,0.00139335,0.00140441,0.00119498,0.00117124,0.00122697,0.00137944,0.00135739,0.00138925,0.00132641
5869,0.00134954,0.00138844,0.00141101,0.00113905,0.00114586,0.00115539,0.00145872,0.00133329,0.00139365,0.00346846
5870,0.00140643,0.00138325,0.00138194,0.00113679,0.00112577,0.00118151,0.00132988,0.00147023,0.00139435,0.0013662
5871,0.00143166,0.0014281,0.00150315,0.00174261,0.00184508,0.00168443,0.00218746,0.00181674,0.00202,0.00315668
5872,0.00182666,0.00202754,0.00195655,0.001928,0.00215063,0.00238328,0.00257575,0.0026811,0.00267173,0.0028356
5873,0.00439655,0.00426073,0.00341223,0.00369617,0.0033426,0.00276118,0.00302794,0.00248983,0.0024031,0.00232057
5874,0.00243414,0.0027539,0.00244203,0.00163388,0.00133629,0.00119048,0.00139769,0.00132018,0.00131922,0.00138398
5875,0.00133693,0.00139627,0.00138491,0.00112946,0.00113674,0.00114829,0.00132183,0.00354223,0.00322718,0.00300089
5876,0.00307563,0.00320024,0.00189237,0.00161583,0.00200049,0.00199365,0.00237988,0.00410862,0.00426932,0.0038869
5877,0.0025656,0.00266809,0.00396252,0.00442106,0.00400157,0.00397476,0.00484818,0.00508335,0.00454745,0.00452551
5878,0.00314223,0.00410709,0.00393475,0.00205085,0.00195171,0.00216337,0.00299887,0.00289762,0.00264611,0.00259707
5879,0.00248568,0.00257286,0.00244963,0.00197143,0.00189014,0.00198408,0.00190068,0.00181137,0.00164037,0.00164227
5880,0.00153778,0.00147638,0.00150439,0.00124189,0.00131817,0.00115346,0.0020957,0.00132364,0.00152309,0.00134409
5881,0.00138622,0.00148422,0.00138524,0.00134707,0.00114413,0.00112005,0.00147436,0.00131888,0.00150703,0.00134223
5882,0.00134584,0.00146865,0.00139021,0.00120043,0.00122846,0.00115747,0.00150975,0.00134858,0.00138073,0.00134336
5883,0.00131777,0.00148096,0.00137218,0.00121602,0.00126419,0.00113893,0.00147381,0.00134257,0.00130947,0.00144659
5884,0.00136397,0.00142327,0.00324069,0.00121937,0.00113667,0.00118414,0.0014269,0.00130132,0.00134229,0.00130564
5885,0.00133955,0.00140621,0.0013609,0.00113557,0.00112083,0.00113471,0.00132614,0.00130627,0.00138872,0.00155484
5886,0.00146462,0.00149216,0.00151172,0.00119727,0.00144492,0.00117345,0.00164202,0.00136362,0.00147234,0.00146948
5887,0.00136279,0.00149505,0.0015424,0.00124946,0.00134682,0.00169611,0.00196912,0.00200352,0.00191584,0.00183731
5888,0.00186213,0.00194919,0.00181994,0.00157291,0.00115254,0.0012225,0.00141209,0.00144795,0.001387,0.00132048
5889,0.00138622,0.00139218,0.00137198,0.00115577,0.00113092,0.00116374,0.00173798,0.00141602,0.00146973,0.00131133
5890,0.00136587,0.00138525,0.00138259,0.00117763,0.00113235,0.00113524,0.00162033,0.0013728,0.00135265,0.00138572
5891,0.00135571,0.00146029,0.00135473,0.00114424,0.00113658,0.00114384,0.00134172,0.001297,0.00133574,0.00139609
5892,0.00144341,0.00202144,0.00182999,0.00160934,0.00153428,0.00270392,0.00345359,0.00396409,0.00371204,0.00284084
5893,0.00257484,0.00428413,0.0028616,0.0019096,0.00156193,0.00132009,0.0013524,0.00132627,0.00135209,0.00132435
5894,0.00146686,0.00147171,0.00145849,0.00119331,0.00113641,0.00115467,0.0013196,0.00153115,0.00134078,0.00132413
5895,0.00133796,0.0027909,0.00146904,0.00118198,0.00120641,0.0011634,0.00134104,0.00131285,0.00132271,0.00131583
5896,0.00134961,0.00195789,0.00206179,0.00180008,0.00166556,0.00164699,0.00162127,0.00155237,0.00147045,0.00143608
5897,0.00177485,0.00190977,0.00166579,0.00137929,0.00119531,0.00114405,0.00288616,0.00132748,0.00310034,0.00172175
5898,0.00266116,0.001418,0.00143898,0.00165432,0.00144746,0.00165261,0.00170066,0.00187899,0.00188667,0.00315069
5899,0.00153068,0.00305035,0.00199784,0.00194081,0.00205981,0.00225091,0.00256763,0.00226701,0.00176789,0.00144638
5900,0.00134394,0.00351233,0.00327608,0.00334779,0.00282237,0.00276622,0.00292062,0.00300105,0.00513382,0.00459996
5901,0.00386967,0.00277818,0.00239789,0.00214101,0.00191592,0.00209534,0.00263206,0.00273514,0.00249328,0.00242712
5902,0.00245805,0.00251564,0.0037345,0.00238504,0.00239163,0.00255852,0.00335828,0.00320475,0.00321789,0.00359376
5903,0.00309722,0.0029837,0.00299313,0.00243083,0.00281876,0.00245828,0.0026049,0.00226619,0.00209892,0.00166099
5904,0.00214474,0.00156101,0.00160795,0.0013676,0.00125159,0.00134584,0.00147792,0.00156991,0.00145032,0.00182209
5905,0.00196898,0.00193498,0.00167344,0.0011806,0.00113085,0.00116794,0.0013196,0.00131015,0.00133813,0.0013037
5906,0.00146426,0.00143487,0.00143455,0.00115823,0.00112425,0.00113288,0.00132817,0.00130438,0.0013525,0.00132004
5907,0.00134569,0.0014093,0.0014745,0.00120799,0.00121198,0.00115834,0.00134366,0.00132359,0.00132298,0.00133633
5908,0.00134302,0.00141344,0.00141826,0.00117329,0.00122922,0.0012062,0.00135775,0.001352,0.00185022,0.00327247
5909,0.00318325,0.00156755,0.00179082,0.00124208,0.00167953,0.00127411,0.00169068,0.00153513,0.00160366,0.00145384
5910,0.00141795,0.00158336,0.00149763,0.00148786,0.00150704,0.00143979,0.00149739,0.00145517,0.00151549,0.0013472
5911,0.00146309,0.00149897,0.00168326,0.00145448,0.00119531,0.00142667,0.00142719,0.00156823,0.00136956,0.0013776
5912,0.00150075,0.00139215,0.00150797,0.00134319,0.00141134,0.001428,0.00141847,0.00158245,0.00138127,0.0015572
5913,0.00141465,0.0013757,0.00146877,0.00122256,0.00119789,0.00141937,0.00159904,0.00154438,0.00140557,0.00159725
5914,0.0014261,0.00149773,0.00156827,0.00114699,0.00135923,0.00118449,0.00150729,0.00155934,0.00139285,0.0015496
5915,0.00141264,0.00148597,0.00145177,0.00130611,0.00136587,0.0011689,0.00168405,0.0014941,0.00152991,0.00138927
5916,0.0013552,0.00149668,0.00142234,0.0012217,0.00127775,0.00114901,0.0015096,0.00144358,0.00173387,0.00155561
5917,0.00142417,0.00328582,0.00157141,0.00127575,0.00116583,0.00309873,0.00168187,0.00154239,0.00180916,0.00138359
5918,0.00148547,0.00150474,0.00136638,0.00134723,0.00114806,0.00116558,0.00161394,0.00150147,0.00163572,0.00138283
5919,0.00140711,0.00154635,0.00141327,0.00136163,0.00115455,0.00122245,0.00149836,0.00143067,0.00148359,0.0013774
5920,0.0014447,0.00152919,0.00140902,0.00127563,0.00112415,0.00120548,0.00146449,0.0013237,0.00148187,0.00135228
5921,0.00143076,0.00147726,0.0013661,0.0013361,0.00113652,0.00115339,0.00145579,0.00133016,0.00154604,0.00347973
5922,0.0031873,0.00322667,0.0031721,0.00257932,0.00143269,0.00175416,0.00200618,0.00158435,0.0013864,0.00131839
5923,0.00135971,0.00140816,0.00139534,0.00114271,0.00113233,0.00114564,0.00131484,0.00133151,0.00132229,0.00130474
5924,0.00134145,0.00139144,0.00144734,0.00112685,0.00113559,0.00118716,0.00131985,0.0013112,0.00150267,0.00131255
5925,0.00134915,0.00140337,0.00140134,0.0011232,0.00113156,0.00114861,0.00131935,0.00129926,0.0021426,0.00146745
5926,0.00147206,0.00156787,0.00141291,0.00135289,0.00125684,0.00123816,0.00145044,0.0013215,0.00152599,0.00200404
5927,0.00182194,0.0018378,0.00187342,0.00155252,0.0017018,0.00153154,0.0019204,0.00199833,0.00175858,0.0019568
5928,0.00171658,0.0016947,0.00150839,0.00127721,0.00131387,0.00122288,0.00153995,0.00136374,0.00313647,0.00159233
5929,0.00148678,0.00317976,0.0036149,0.00379849,0.00315017,0.00258249,0.00269819,0.00266414,0.00272424,0.00210734
5930,0.00206915,0.00221077,0.00224938,0.00199119,0.00178903,0.00214348,0.00218808,0.00199428,0.00200485,0.00174611
5931,0.00137058,0.00140481,0.00139261,0.00112998,0.00112881,0.0011449,0.00131169,0.00132297,0.00131982,0.00132244
5932,0.00135763,0.00138478,0.00138086,0.0011017,0.00112886,0.00113493,0.00132748,0.00130438,0.0013548,0.00130135
5933,0.00134805,0.00139445,0.00136866,0.00114029,0.00112285,0.00114159,0.00133028,0.00132054,0.00133172,0.00132235
5934,0.0013406,0.00141098,0.00148716,0.00118786,0.00122192,0.0013407,0.00135735,0.0015097,0.00143991,0.00149462
5935,0.00138677,0.00139925,0.00150175,0.00113115,0.00117815,0.00135152,0.00354442,0.0034727,0.00356856,0.00423255
5936,0.00380691,0.00326831,0.00243225,0.00215768,0.00211028,0.00210929,0.00245642,0.00244425,0.00252916,0.00259516
5937,0.00391799,0.00296314,0.00264994,0.00210898,0.00224559,0.00225258,0.0021734,0.00194658,0.00181877,0.00151566
5938,0.00142193,0.00326053,0.00210452,0.00144755,0.00167618,0.00129221,0.0015434,0.00144892,0.00155503,0.00145072
5939,0.00135747,0.00181714,0.00398126,0.00395946,0.00362309,0.00349144,0.00469695,0.00465716,0.00417244,0.0045214
5940,0.00466721,0.00482155,0.00396474,0.00255855,0.00379583,0.00325378,0.00347508,0.00323953,0.00336914,0.00430025
5941,0.0035533,0.00317129,0.00338622,0.00305053,0.00296722,0.00289294,0.00334324,0.00484743,0.0035558,0.00354991
