idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384,ECDHE-RSA-CHACHA20-POLY1305
658,0.00129408,0.00134684,0.00131355,0.000943873,0.00105761,0.00108383,0.00139048,0.0031736,0.00349017,0.00258135
659,0.00152973,0.00155358,0.00144804,0.00276397,0.0012806,0.00285897,0.00184509,0.0020884,0.00202929,0.00231999
660,0.00272293,0.0023099,0.00227507,0.00265245,0.00199279,0.00175683,0.00192889,0.00332478,0.00208778,0.002022
661,0.00176438,0.00148124,0.00129962,0.00108228,0.00106903,0.00111847,0.00125406,0.00130306,0.00130704,0.00131313
662,0.00128382,0.00133074,0.00132622,0.00102174,0.00107502,0.0010767,0.00122199,0.00121393,0.00141842,0.00125211
663,0.00142517,0.00133004,0.00133855,0.00106964,0.00107204,0.0010747,0.00123451,0.00121794,0.00124263,0.00124213
664,0.00139708,0.00132319,0.00138437,0.00109224,0.00108787,0.00109485,0.00129329,0.00123014,0.00133526,0.00125986
665,0.0012919,0.00128734,0.00133004,0.00103662,0.00112225,0.00117461,0.00138767,0.00126811,0.00130729,0.00122018
666,0.00131526,0.00133166,0.00132533,0.00104247,0.00121902,0.00110262,0.00137932,0.00134397,0.00135617,0.00124784
667,0.00131679,0.00131529,0.00142078,0.00110812,0.00107511,0.00109614,0.00125146,0.00123113,0.00250557,0.00146763
668,0.00139035,0.00131969,0.00136884,0.00261466,0.00268192,0.00289089,0.00298898,0.0030799,0.00204851,0.00143338
669,0.0013652,0.00134541,0.00135733,0.00105235,0.00269693,0.00118911,0.00302655,0.00128466,0.00309872,0.00130361
670,0.00132645,0.00313217,0.00314366,0.00128672,0.0014761,0.00114865,0.00127851,0.0014641,0.00127538,0.00156041
671,0.00148759,0.00169112,0.00155447,0.00112891,0.00107319,0.00113182,0.00126571,0.0012546,0.00125789,0.00122714
672,0.00127451,0.00143154,0.00132566,0.00111101,0.00107123,0.00111941,0.00136844,0.00127811,0.00127652,0.00125031
673,0.00141733,0.00133365,0.00130372,0.00102689,0.00106998,0.00108298,0.00142841,0.00127254,0.00134877,0.00133457
674,0.00131507,0.00135405,0.00129507,0.00108545,0.00104918,0.00144509,0.00126997,0.00136913,0.00159775,0.00299099
675,0.00313341,0.00158493,0.00246852,0.00107557,0.00265535,0.00270248,0.00327361,0.00319217,0.00316126,0.00292782
676,0.00152933,0.00333077,0.00166806,0.00288366,0.00272017,0.00279146,0.00368196,0.00314732,0.00334698,0.00336501
677,0.00222267,0.00343236,0.00344326,0.00272129,0.00278659,0.0018545,0.00178652,0.00173864,0.00212458,0.00260774
678,0.00323112,0.00335176,0.00319709,0.00336382,0.00278697,0.00196616,0.00161313,0.00250738,0.00160772,0.00319118
679,0.00322642,0.00299335,0.00344776,0.00302408,0.00298091,0.00278898,0.00332644,0.00165151,0.00169513,0.0016355
680,0.00162192,0.00166007,0.00245968,0.00148244,0.0017773,0.0021589,0.00255331,0.00259939,0.00442002,0.00446152
681,0.00306261,0.00190573,0.00160214,0.00270687,0.00129073,0.00127981,0.00150838,0.00143577,0.00466684,0.00383779
682,0.00198029,0.00412855,0.00202589,0.00148651,0.00293602,0.00170225,0.00316389,0.00162494,0.00311565,0.00312189
683,0.00330374,0.00342304,0.00325781,0.00278235,0.00148696,0.00289803,0.00334451,0.00313819,0.00336849,0.00312987
684,0.00235241,0.00176397,0.00182148,0.00143124,0.00138699,0.00178507,0.00162586,0.00288614,0.00171406,0.00152816
685,0.00139434,0.00133752,0.00132916,0.00127033,0.00107775,0.00107807,0.00124691,0.00150994,0.00124344,0.00122937
686,0.00127149,0.00131582,0.00305382,0.0011217,0.00118111,0.00248244,0.00138075,0.00124226,0.00125021,0.00297365
687,0.00182294,0.00291828,0.00309343,0.0025835,0.00252413,0.00259205,0.00290095,0.00338328,0.00162875,0.00140132
688,0.00138841,0.00148848,0.00136405,0.00263025,0.00128898,0.00133316,0.0014537,0.0013786,0.00126918,0.00133295
689,0.00138195,0.00132472,0.00146708,0.00117838,0.00119284,0.00125058,0.00126535,0.00141813,0.00138459,0.00125493
690,0.00149103,0.00131781,0.00130067,0.00114739,0.00116716,0.00110184,0.00137368,0.00125012,0.00123195,0.00139702
691,0.00129,0.00315637,0.00306713,0.00257254,0.00281521,0.0016604,0.00180135,0.00139424,0.00148329,0.00138426
692,0.00130635,0.00141621,0.00132406,0.00111768,0.00124883,0.00110487,0.00121456,0.00120602,0.00155943,0.00135361
693,0.00137909,0.00131291,0.00373972,0.00128555,0.00143481,0.00116073,0.0015063,0.00133534,0.00124024,0.00151306
694,0.00134542,0.00136493,0.00140258,0.00109233,0.00109431,0.0012635,0.00130468,0.00130153,0.00125522,0.00120248
695,0.00137584,0.00130945,0.00125594,0.00114681,0.00116994,0.00108257,0.0013394,0.00124852,0.00123447,0.00136799
696,0.00128198,0.00129618,0.00142071,0.00117688,0.00106979,0.00114591,0.00138071,0.00120276,0.00146211,0.00124771
697,0.00127757,0.00297318,0.00213827,0.00123985,0.00108655,0.00116317,0.00166293,0.0033702,0.00171516,0.00167646
698,0.00155339,0.00166961,0.00167596,0.00131474,0.00159047,0.00146401,0.00165842,0.00152785,0.00135288,0.00122753
699,0.00291517,0.0013253,0.00134524,0.00108964,0.001119,0.00254507,0.00127307,0.00310047,0.00127997,0.00292535
700,0.00131388,0.00132259,0.00138485,0.0025762,0.00107571,0.00160007,0.00141604,0.00126309,0.00154019,0.00136026
701,0.00129466,0.00144512,0.00130405,0.00127521,0.00120202,0.00111362,0.00167689,0.0012976,0.00126056,0.00142355
702,0.00313151,0.00142613,0.00134909,0.0012667,0.00120331,0.00110451,0.00147169,0.0013019,0.00147945,0.0013074
703,0.00131095,0.00133117,0.0020197,0.0011941,0.00122898,0.00130298,0.00126729,0.00144671,0.00140211,0.00131303
704,0.0013855,0.00131766,0.0012582,0.00103754,0.0010583,0.00106397,0.00145345,0.00134612,0.00133427,0.00124141
705,0.00127571,0.00139167,0.00129482,0.00261783,0.00120446,0.00111316,0.00134604,0.00130496,0.00124915,0.00150198
706,0.0013123,0.00131565,0.00142925,0.00119143,0.00112939,0.00126856,0.0012684,0.00127875,0.00130408,0.00144279
707,0.00134013,0.00133675,0.00136694,0.00104207,0.00111288,0.00107407,0.00141642,0.00126387,0.00131354,0.00123464
708,0.00140978,0.00135511,0.00145344,0.0010768,0.00107242,0.00109842,0.00138802,0.00125963,0.00150025,0.00126052
709,0.00128491,0.00135109,0.00135904,0.00110893,0.00107085,0.00111968,0.00152529,0.00127559,0.00124153,0.00214593
710,0.00135593,0.0013365,0.00145963,0.0013026,0.00125796,0.00127347,0.00126191,0.00144415,0.00126823,0.00139594
711,0.00138987,0.00131332,0.00339749,0.00108455,0.00270838,0.00123609,0.00166783,0.00140383,0.0017,0.00137973
712,0.00129089,0.00134576,0.00137133,0.00103732,0.00132302,0.00123339,0.00124855,0.00136546,0.00127432,0.00144715
713,0.00140352,0.00130969,0.00197268,0.00122255,0.00107095,0.00119973,0.00137611,0.00124621,0.00141845,0.00125728
714,0.00130227,0.00151818,0.00132124,0.00117533,0.00116817,0.00146444,0.00164721,0.00178001,0.00174626,0.00163565
715,0.00165189,0.00161434,0.00149464,0.00150852,0.00252502,0.00269515,0.00353994,0.00232688,0.00231838,0.00259153
716,0.00253575,0.002494,0.00236163,0.00176445,0.0017699,0.00143993,0.00164069,0.00134473,0.00181533,0.00148345
717,0.00142364,0.00134359,0.00128907,0.00116389,0.00120117,0.00108794,0.00172642,0.00124944,0.00141252,0.0015386
718,0.00129995,0.0014411,0.00160814,0.00130728,0.00119106,0.0011378,0.00143124,0.00119787,0.00155388,0.00122478
719,0.00143158,0.00148577,0.00134498,0.00127993,0.00110803,0.00119271,0.00140251,0.00123646,0.00147908,0.00125456
720,0.00128729,0.00161738,0.00133286,0.00108711,0.00136092,0.00115634,0.00132906,0.00138275,0.00141143,0.0017233
721,0.00131126,0.00131359,0.00317582,0.00117233,0.00131352,0.0011568,0.00138744,0.00138333,0.00127542,0.00177806
722,0.00127665,0.00133113,0.00142961,0.00107728,0.00105649,0.00126468,0.00140724,0.00321026,0.00326914,0.00311752
723,0.00303998,0.00321643,0.00302512,0.00255606,0.00288781,0.00279876,0.00327145,0.0032271,0.00328478,0.00318086
724,0.00320378,0.00335713,0.00315927,0.00140813,0.00152221,0.001851,0.00325189,0.00283518,0.00297274,0.00288578
725,0.00132651,0.00240947,0.00159638,0.00132821,0.00262842,0.00267002,0.00285798,0.00316294,0.00170323,0.00284677
726,0.00173361,0.00321799,0.0018371,0.00277823,0.00159439,0.00147799,0.00165459,0.00165576,0.00170726,0.00164695
727,0.00164375,0.00179566,0.0033661,0.00282415,0.00275399,0.00302473,0.00339624,0.00329525,0.00299229,0.00161838
728,0.00167966,0.00262737,0.00181579,0.00239367,0.00257608,0.00289397,0.00347508,0.00373869,0.00414956,0.00290328
729,0.0027599,0.00271659,0.00273471,0.00251097,0.00293139,0.00269802,0.00290473,0.00275739,0.00304754,0.00316814
730,0.00290908,0.00277609,0.00276421,0.00379258,0.00329241,0.00241619,0.0026595,0.00259068,0.00241456,0.00240436
731,0.00233131,0.00247984,0.00227984,0.00186022,0.00335189,0.0023335,0.00239153,0.00233085,0.00227998,0.00191265
732,0.00346478,0.00359549,0.00250088,0.00187861,0.00336254,0.00202325,0.0037966,0.00346907,0.00325965,0.00287369
733,0.00289128,0.0029444,0.002941,0.00139214,0.00245046,0.00268655,0.00293777,0.00298404,0.00275192,0.00291571
734,0.00300724,0.00300288,0.0015061,0.00118293,0.00135704,0.00205428,0.00165981,0.00306255,0.00298837,0.00293104
735,0.00177078,0.00340472,0.00302601,0.00268301,0.00169705,0.0017237,0.0020591,0.00194028,0.00231101,0.00212246
736,0.00184765,0.00215977,0.00221918,0.00186426,0.00185088,0.00176075,0.00196605,0.00187973,0.00151906,0.00128552
737,0.00131691,0.00131325,0.00130976,0.0010501,0.00105444,0.00108671,0.00196836,0.00176003,0.00200283,0.00148456
738,0.00132694,0.00132141,0.00132726,0.00102733,0.00105845,0.00109358,0.00182591,0.00170755,0.00182239,0.00169315
739,0.00168758,0.00173598,0.00168176,0.00152833,0.00143169,0.00150282,0.00153359,0.00167467,0.00156684,0.00171992
740,0.00157616,0.00169408,0.00164281,0.00138776,0.00140792,0.0013134,0.0017309,0.00148509,0.00173788,0.00154049
741,0.00154666,0.0015743,0.00150793,0.00137348,0.0012677,0.00139602,0.00165288,0.00152187,0.00148006,0.00157174
742,0.0030443,0.00144758,0.00320587,0.00154122,0.00175662,0.00159903,0.00204096,0.00233064,0.00211985,0.00218943
743,0.00207828,0.0020065,0.00173867,0.0014426,0.00132178,0.00127255,0.00148044,0.00341085,0.00382126,0.00384356
744,0.00356931,0.00351854,0.00299833,0.0028153,0.00270961,0.00256865,0.00310672,0.00288241,0.00315847,0.00296498
745,0.00287698,0.00294853,0.00322516,0.00254581,0.00263209,0.00267848,0.00298827,0.00289092,0.00298521,0.00286752
746,0.00174321,0.0013211,0.00129459,0.00261509,0.00109163,0.00109473,0.00132157,0.00151357,0.00356642,0.00369426
747,0.00432857,0.00434547,0.00421572,0.00355543,0.00369193,0.0037105,0.00397944,0.00394113,0.00265659,0.00263651
748,0.00266006,0.00262915,0.00286274,0.00246161,0.00396238,0.00365415,0.00284138,0.00441096,0.00517174,0.0034615
749,0.00416528,0.00473979,0.00365508,0.00294061,0.00156401,0.00126898,0.00226457,0.00190563,0.0023814,0.00240291
750,0.0022504,0.00222622,0.00201228,0.00194831,0.00237057,0.00276709,0.00298362,0.00281265,0.00285477,0.00314651
751,0.00272818,0.00462201,0.00415979,0.00286608,0.00193462,0.00197956,0.00274068,0.00251932,0.00249733,0.00223703
752,0.00191256,0.00198844,0.00484017,0.0023841,0.00257862,0.00252049,0.0034591,0.00320882,0.00280647,0.00270259
753,0.00260796,0.00243017,0.00221131,0.00181199,0.00189775,0.00192568,0.00214002,0.00411715,0.00562672,0.0038806
754,0.00263568,0.00264598,0.00286393,0.00224038,0.00191828,0.00210776,0.00204747,0.00202515,0.00210377,0.0020151
755,0.0020246,0.00204638,0.0019095,0.00156585,0.00150948,0.0015089,0.00153403,0.00143877,0.00127104,0.00148299
756,0.00132072,0.00130891,0.00141831,0.00119636,0.00109006,0.00122466,0.00128427,0.00140769,0.00158319,0.00126488
757,0.00142084,0.0014298,0.00128801,0.0011725,0.0011915,0.0011033,0.00155604,0.00123167,0.00153062,0.00141958
758,0.00132635,0.00134744,0.0012874,0.00109231,0.00114645,0.00128755,0.00126582,0.00140313,0.0014907,0.00127495
759,0.00357723,0.00348429,0.00343994,0.00315036,0.00274348,0.00222461,0.00250791,0.00196452,0.00192308,0.00149093
760,0.00160443,0.00148838,0.00134836,0.00131261,0.00268914,0.0030951,0.00342224,0.00316038,0.00299564,0.00173168
761,0.00316801,0.0029692,0.00219101,0.00130729,0.00138721,0.00137017,0.00163552,0.00317977,0.00161959,0.00142937
762,0.00355151,0.00354848,0.00339809,0.00301084,0.00288978,0.00279227,0.00323458,0.00322561,0.00343412,0.00323932
763,0.00327087,0.00338323,0.0018841,0.00158222,0.00280769,0.00250871,0.00298367,0.0027706,0.00196878,0.00292729
764,0.00151215,0.00312003,0.00140431,0.00243421,0.00109934,0.0019867,0.00130599,0.00128093,0.00140971,0.00127316
765,0.00128955,0.00134138,0.00131926,0.00101799,0.00112424,0.00108666,0.00142712,0.00281094,0.00359639,0.00257339
766,0.00131952,0.00131815,0.00174724,0.00111893,0.0010743,0.00134983,0.00129313,0.00138529,0.00145489,0.00134806
767,0.00145697,0.00143769,0.00135619,0.00129699,0.00116924,0.00109369,0.00130915,0.00138475,0.00129559,0.00144687
768,0.001385,0.00147797,0.00131156,0.00105225,0.0011356,0.00109549,0.00124456,0.00125479,0.00127433,0.0012153
769,0.0014401,0.00136655,0.00136501,0.00108445,0.00111542,0.00108771,0.00149879,0.00125571,0.0012518,0.00123303
770,0.00128176,0.0015613,0.00136909,0.00105806,0.00285621,0.0012057,0.00137034,0.00126021,0.00157291,0.0012233
771,0.00130437,0.0013325,0.00132375,0.00105765,0.00106607,0.00114406,0.00131137,0.00125592,0.00131533,0.00122178
772,0.00126752,0.00131758,0.00130451,0.00101852,0.00118625,0.00111112,0.00124642,0.00127211,0.00130764,0.00124489
773,0.00134427,0.0013259,0.001321,0.00103235,0.00260465,0.00109329,0.00151023,0.00121745,0.00333588,0.0013517
774,0.00131285,0.00130861,0.00131881,0.00106295,0.00105472,0.0010974,0.00153913,0.00256351,0.00132087,0.00124532
775,0.00130053,0.00132917,0.00131268,0.0012684,0.00112398,0.00107989,0.00123317,0.00134057,0.00124187,0.00123795
776,0.00130103,0.00131188,0.00129777,0.00104014,0.00107464,0.00108953,0.00124352,0.00123001,0.00145533,0.00127093
777,0.00128354,0.00151386,0.0013387,0.00103567,0.00108899,0.00107913,0.0012451,0.001229,0.00122892,0.00122416
778,0.00129132,0.00130553,0.00128319,0.00102337,0.00106113,0.00209875,0.0012358,0.00121621,0.00124791,0.00134838
779,0.00130594,0.00171844,0.00129961,0.00108736,0.00107545,0.00105933,0.00119697,0.00144287,0.00119661,0.00142062
780,0.00124136,0.0012709,0.00125944,0.00110641,0.00103919,0.00107202,0.00120094,0.00121405,0.00124894,0.00123545
781,0.0012696,0.00130685,0.00127029,0.00101383,0.00105958,0.00107078,0.00123312,0.00121251,0.00123707,0.00125364
782,0.00126959,0.00130084,0.00132545,0.00110199,0.00105043,0.00116489,0.00126899,0.00123703,0.00125481,0.0012259
783,0.00126258,0.00141087,0.00134147,0.00109745,0.00106427,0.00107115,0.00123502,0.00123659,0.00123678,0.00121122
784,0.00131936,0.00131506,0.00129308,0.00104593,0.0010571,0.00106763,0.00122509,0.00122039,0.00122446,0.00122163
785,0.00126507,0.00130738,0.00131936,0.00101908,0.00105608,0.0010781,0.0012213,0.00121404,0.00124312,0.0012086
786,0.00126129,0.00132097,0.00128674,0.00115985,0.00107942,0.00107422,0.00121767,0.0012039,0.00125227,0.00128578
787,0.00308695,0.00271673,0.00142617,0.00109235,0.00109209,0.00111318,0.00124682,0.00125,0.00124646,0.00121332
788,0.00127755,0.00131949,0.00128388,0.0009436,0.00104902,0.00107262,0.00123169,0.00121289,0.0013374,0.001227
789,0.00126735,0.00131653,0.00130047,0.00101508,0.00105278,0.00106756,0.00123153,0.0012201,0.0012355,0.00125412
790,0.00127534,0.00131629,0.00335752,0.0026812,0.00222397,0.00109539,0.00122961,0.00122733,0.00124759,0.00121548
791,0.00128053,0.00131545,0.00133209,0.00102772,0.00105054,0.00107389,0.00122292,0.00122346,0.00123012,0.00121459
792,0.00127384,0.00130744,0.00130607,0.00101565,0.001051,0.00107197,0.00123041,0.00121242,0.00122542,0.00122468
793,0.00127233,0.00131081,0.00132775,0.00100251,0.00104472,0.00106967,0.00122071,0.00120116,0.00125009,0.00121214
794,0.00126166,0.00133216,0.00132553,0.00101438,0.00105224,0.00108309,0.00121992,0.00123888,0.0012548,0.0012151
795,0.00128486,0.00131037,0.00132386,0.0012729,0.00128093,0.00111983,0.00139248,0.0013571,0.00131205,0.00143008
796,0.00130498,0.0013071,0.00144535,0.00118554,0.00107322,0.00274477,0.0012841,0.00307162,0.00159975,0.00139951
797,0.00128788,0.00143156,0.00141836,0.00117295,0.00126413,0.00110493,0.00146884,0.00310204,0.00145398,0.00136835
798,0.0012755,0.00139769,0.00142603,0.00122278,0.00123414,0.00110639,0.00139285,0.00123265,0.00127416,0.00123357
799,0.00126936,0.00131841,0.00131171,0.0026042,0.00106068,0.00108808,0.001225,0.00121443,0.00124905,0.00121651
800,0.00127229,0.00131613,0.00131219,0.00104107,0.00105328,0.00107682,0.0012236,0.00122286,0.00122972,0.00136221
801,0.00127684,0.00131031,0.0013115,0.00101696,0.00252765,0.00107467,0.00121852,0.00136078,0.00124669,0.00150865
802,0.00126488,0.0013171,0.00130204,0.00250456,0.00113156,0.00116132,0.00126503,0.00126926,0.00125338,0.00121819
803,0.00127913,0.00133693,0.00127881,0.00101365,0.00105864,0.00107985,0.00153462,0.00132551,0.00127655,0.00123626
804,0.00177089,0.00133234,0.00129522,0.00104962,0.00106273,0.00107434,0.00123911,0.00123439,0.00124759,0.00132685
805,0.00128882,0.00133185,0.0013902,0.00106062,0.00107081,0.00109463,0.0015457,0.00121138,0.00123813,0.00131308
806,0.00130437,0.00134837,0.00136878,0.00200295,0.0011007,0.00107808,0.00123392,0.00121589,0.00124807,0.00123767
807,0.00128932,0.00140114,0.00144039,0.00103272,0.00108652,0.00108893,0.00122729,0.00124367,0.0012501,0.00121404
808,0.00126975,0.00149569,0.00151798,0.00168163,0.00126334,0.00267677,0.00175254,0.00128599,0.0017968,0.00126281
809,0.00128915,0.00133243,0.00131336,0.00112443,0.00130436,0.00113574,0.00172013,0.00125741,0.00123434,0.00140296
810,0.00129403,0.00130266,0.00149136,0.00121704,0.00109349,0.00137164,0.0016707,0.00153845,0.00152679,0.0013865
811,0.00141877,0.00144467,0.00172827,0.00116612,0.00105976,0.0010399,0.00148135,0.00274332,0.0015605,0.00187416
812,0.00139883,0.00140506,0.00142673,0.00120934,0.00107385,0.00142933,0.00137197,0.00144999,0.00127269,0.00123541
813,0.00142751,0.00131925,0.00262981,0.00126997,0.00108549,0.00261171,0.00131104,0.00152385,0.00130457,0.00134303
814,0.00139455,0.00131577,0.00326624,0.00110247,0.0011488,0.00139011,0.0012958,0.00152157,0.0014024,0.00175394
815,0.00131377,0.00131371,0.00140788,0.00119104,0.00107817,0.00115312,0.00162103,0.00170785,0.00176346,0.00162149
816,0.00182112,0.00164525,0.00163195,0.00143857,0.00146065,0.00125989,0.00324077,0.00307545,0.00365615,0.00204776
817,0.0018386,0.00174086,0.00186233,0.00168967,0.00164034,0.00167699,0.00183251,0.00178304,0.00184495,0.00165004
818,0.00161063,0.00162969,0.00163107,0.00294119,0.00118252,0.00138493,0.00157876,0.00168792,0.00184764,0.00396682
819,0.00255908,0.00272889,0.00267892,0.0036264,0.00209535,0.00368296,0.00384843,0.00416634,0.00381659,0.00248079
820,0.00403202,0.00448846,0.00340883,0.00246681,0.0043183,0.00364769,0.00451889,0.00405606,0.00384475,0.0045567
821,0.00281868,0.00265967,0.00272422,0.00290677,0.00397908,0.00357899,0.00390043,0.00390817,0.00335851,0.00294637
822,0.00292283,0.00306896,0.00300024,0.00255144,0.00255812,0.00244364,0.00180803,0.00366009,0.0033506,0.00353381
823,0.00233808,0.00264582,0.00279146,0.00246082,0.00244239,0.00271404,0.0026512,0.00255156,0.00331528,0.00493078
824,0.00438926,0.0042993,0.00435715,0.00446091,0.00377901,0.00300771,0.00433671,0.00491501,0.00326544,0.00470335
825,0.00370694,0.00652109,0.00324442,0.0028386,0.0037271,0.00310253,0.00395456,0.00326706,0.00338523,0.00322088
826,0.00320177,0.0026311,0.00155456,0.00197426,0.00147308,0.00293483,0.00160455,0.00322723,0.00161032,0.00152976
827,0.00183708,0.00337575,0.00168129,0.00274987,0.00125355,0.00212108,0.00166819,0.0015678,0.00166292,0.00157801
828,0.00179371,0.00159147,0.00153585,0.00155311,0.00265776,0.00279378,0.00318491,0.0017377,0.00197899,0.0031214
829,0.00335074,0.00327113,0.00333791,0.00283224,0.00236869,0.002848,0.00333301,0.00274946,0.0016299,0.0031819
830,0.00313048,0.00342714,0.00316813,0.00268016,0.00159226,0.001136,0.00305504,0.00297448,0.00300405,0.00315129
831,0.00242551,0.00177966,0.00184579,0.00154499,0.00139857,0.00161279,0.00185868,0.00184914,0.00156474,0.00126612
832,0.00129344,0.00319102,0.00289232,0.00253258,0.00248648,0.00198477,0.00324357,0.00172636,0.00328795,0.0032182
833,0.00303601,0.00312056,0.0030714,0.00185018,0.00265171,0.00118898,0.00125636,0.00121882,0.00125774,0.00273425
834,0.00130328,0.00131266,0.0014982,0.00109291,0.00252663,0.00263366,0.00297206,0.00157833,0.00128061,0.00122432
835,0.00127101,0.0014512,0.00146272,0.00127101,0.00132363,0.00134165,0.00139964,0.00128064,0.001233,0.00125348
836,0.00152516,0.00157661,0.00150731,0.00130363,0.00124439,0.00125592,0.0014742,0.00148467,0.00163351,0.00162142
837,0.00130582,0.00133136,0.00135037,0.0010539,0.00230644,0.00144445,0.00141021,0.00161271,0.00141758,0.00129184
838,0.00145492,0.00147226,0.00141996,0.00125338,0.00108647,0.00117461,0.00139754,0.00124734,0.00156937,0.00127228
839,0.00128122,0.00150973,0.00145953,0.00111292,0.00125265,0.0011136,0.00129861,0.00137066,0.00126041,0.00137412
840,0.00139615,0.00131771,0.00138655,0.00118996,0.00108387,0.00114712,0.00138455,0.0012496,0.00142537,0.00125679
841,0.00127964,0.00140871,0.00140838,0.00104524,0.00125322,0.00110441,0.0012266,0.00147613,0.00304547,0.00150945
842,0.0030387,0.00166015,0.00302957,0.00259674,0.00160056,0.00306948,0.00198337,0.00193716,0.00173999,0.00170982
843,0.001402,0.00315514,0.00196859,0.00140744,0.00121016,0.00282361,0.00170235,0.00155047,0.00140635,0.00127527
844,0.00127528,0.0013216,0.00132232,0.00117752,0.00121479,0.00133107,0.00145773,0.00135202,0.00125979,0.00126662
845,0.00146724,0.00143492,0.00142399,0.00129558,0.00122658,0.00110113,0.00146251,0.00125022,0.001299,0.00128575
846,0.00138542,0.00143844,0.00143454,0.0011844,0.0011655,0.00127164,0.00125244,0.00132026,0.00148589,0.00142892
847,0.00140286,0.00132803,0.00142369,0.00125653,0.0010934,0.00115172,0.00137698,0.0012301,0.00143692,0.00125717
848,0.00128354,0.00140496,0.00139318,0.00106379,0.00124089,0.0012168,0.00124906,0.00142866,0.00137657,0.00130181
849,0.00139265,0.00132883,0.00139968,0.00124313,0.00108464,0.0011421,0.00138081,0.00123211,0.00137586,0.00125571
850,0.00126772,0.00141934,0.00141841,0.00108061,0.0011591,0.00117097,0.00126192,0.00140705,0.00138418,0.00125218
851,0.00137409,0.00134664,0.00159222,0.00125391,0.00109555,0.00109057,0.00137603,0.00122959,0.0013483,0.00125341
852,0.00126714,0.00131925,0.00157818,0.00111996,0.00113307,0.00125796,0.00127589,0.00144776,0.00132281,0.00132884
853,0.00133497,0.00135108,0.00147603,0.00108526,0.0011489,0.00112864,0.00140639,0.00128108,0.00338151,0.00125672
854,0.0012955,0.00133826,0.00135427,0.00103228,0.00255818,0.00116753,0.00124634,0.00128051,0.00125377,0.0012145
855,0.00130436,0.00131389,0.00131207,0.00104827,0.00106707,0.00106711,0.00130353,0.00145044,0.00128119,0.00135368
856,0.00129187,0.00134158,0.00144883,0.00103607,0.00105915,0.0010811,0.00122657,0.00120699,0.00160094,0.00121993
857,0.00127783,0.00146402,0.00136746,0.0011507,0.00126489,0.00114369,0.00124851,0.00135074,0.00124795,0.00122657
858,0.00151158,0.00147604,0.0014848,0.00107216,0.00108265,0.00109852,0.00123811,0.00121541,0.00124899,0.00121664
859,0.00127041,0.0013288,0.0013436,0.0010357,0.00118588,0.00110346,0.001245,0.00126292,0.00126887,0.00121767
860,0.00129612,0.00136871,0.00134432,0.00107327,0.00129517,0.00109575,0.00137709,0.00127918,0.00162189,0.00125706
861,0.00131166,0.00232507,0.00134322,0.00107051,0.00139559,0.00111053,0.00125899,0.00135928,0.00141823,0.0012822
862,0.00131454,0.00135745,0.00133173,0.00103454,0.00106756,0.00108163,0.00126867,0.00134335,0.00124912,0.00123418
863,0.00135444,0.00146936,0.00133485,0.00104349,0.00110471,0.0010869,0.00124084,0.00124282,0.00123954,0.00122216
864,0.00128216,0.00134051,0.00138636,0.00119771,0.00107787,0.00107958,0.00130372,0.00124705,0.00125208,0.00141362
865,0.00129613,0.00131939,0.00130211,0.00259409,0.00107101,0.00263784,0.00136063,0.00124335,0.00140275,0.00123291
866,0.0012688,0.00131103,0.00133236,0.00256972,0.0011717,0.00109869,0.00128543,0.00124478,0.00125539,0.00122602
867,0.00315902,0.00137784,0.00142841,0.00124361,0.00263236,0.00125857,0.00152137,0.00133763,0.00157626,0.00143753
868,0.00131822,0.0012923,0.00141397,0.00209224,0.00128075,0.00118517,0.00129714,0.00124467,0.00124717,0.00161784
869,0.00320794,0.00133401,0.00132042,0.0011503,0.00262129,0.00144448,0.00130013,0.0014846,0.00161819,0.00125999
870,0.00129958,0.00133251,0.00130408,0.00259098,0.00116263,0.00113951,0.001261,0.00125461,0.00158883,0.00122839
871,0.00128527,0.00133392,0.00130479,0.00192523,0.00107894,0.00112485,0.00129885,0.00159592,0.00129083,0.0012435
872,0.00129751,0.00131209,0.00133601,0.00103713,0.00206511,0.00109041,0.00123705,0.00195116,0.00131058,0.00141955
873,0.00131252,0.00140341,0.00133479,0.00132835,0.00110619,0.00111308,0.00128608,0.00127816,0.00132639,0.00133527
874,0.00131525,0.0013858,0.00133899,0.00111741,0.00106747,0.00111589,0.00124734,0.00137471,0.00128602,0.00127914
875,0.00132965,0.00142068,0.00131573,0.00132864,0.00111348,0.00112257,0.00124647,0.00127513,0.00124143,0.00149168
876,0.00130632,0.00137393,0.00133395,0.00111938,0.00110235,0.00110915,0.00129134,0.00125805,0.00128303,0.00123801
877,0.00126919,0.00133217,0.00130744,0.00103029,0.00143389,0.00116486,0.00144612,0.00129468,0.00128152,0.00124082
878,0.00128146,0.00133379,0.00346347,0.00109863,0.00106983,0.00108126,0.00160722,0.00129152,0.00131164,0.00126733
879,0.00129499,0.00133638,0.00132765,0.00117468,0.00108668,0.00116074,0.00347554,0.00127981,0.00164417,0.00129349
880,0.00130938,0.00132108,0.00132373,0.00102187,0.00105841,0.0010829,0.00123534,0.00345009,0.00132648,0.00162884
